	enrichment	p	FDR	nonNull	instanceCount	specificity	reliable
amrinone	0.647704918032787	0.03562	0.246701481481481	1	4	0.0291970802919708	TRUE
carbinoxamine	0.354590163934426	0.58783	0.813392674418605	0.75	4	0.546099290780142	TRUE
bergenin	-0.360819672131148	0.56701	0.804134442036836	0.25	4	0.597402597402597	FALSE
azlocillin	0.568032786885246	0.0968	0.384783293413174	1	4	0.0462962962962963	TRUE
butacaine	-0.29655737704918	0.77909	0.909364514692787	0.25	4	0.837837837837838	FALSE
securinine	-0.502295081967213	0.18262	0.49979751565762	0.25	4	0.341772151898734	FALSE
cefapirin	0.331639344262295	0.66541	0.864108819444444	0.75	4	0.692307692307692	TRUE
gabapentin	0.328196721311475	0.67674	0.868868	0.5	4	0.613636363636364	FALSE
iopamidol	-0.691639344262295	0.01879	0.158684580645161	0.5	4	0.0457516339869281	FALSE
methazolamide	0.282950819672131	0.82028	0.927242245250432	0.75	4	0.858490566037736	TRUE
clidinium bromide	-0.475081967213115	0.23364	0.578034641509434	0.25	4	0.239263803680982	FALSE
cefoxitin	-0.297540983606557	0.77655	0.909364514692787	0.5	4	0.74251497005988	FALSE
alimemazine	0.390491803278688	0.46681	0.752529913793103	0.5	4	0.515151515151515	FALSE
iopromide	-0.519344262295082	0.15744	0.462082869955157	0.75	4	0.301470588235294	TRUE
pyrithyldione	-0.596065573770492	0.07029	0.335801496350365	0.5	4	0.190140845070423	FALSE
sulfamonomethoxine	-0.791147540983607	0.00384	0.0577765517241379	1	4	0.00657894736842105	TRUE
DL-thiorphan	0.729508196721312	0.14595	0.4535916	1	2	0.382352941176471	TRUE
alpha-yohimbine	-0.470491803278689	0.4047	0.715021376518219	0.333333333333333	3	0.531034482758621	FALSE
corynanthine	0.645409836065574	0.09012	0.376891629392971	1	3	0.1171875	TRUE
salsolinol	0.449180327868852	0.45943	0.748961582200247	0.666666666666667	3	0.337931034482759	TRUE
Prestwick-691	-0.580327868852459	0.17229	0.48727030237581	0.666666666666667	3	0.447368421052632	TRUE
mycophenolic acid	-0.330163934426229	0.78935	0.913580150309461	0.333333333333333	3	0.814159292035398	FALSE
harmalol	-0.67344262295082	0.06907	0.334447084870849	0.333333333333333	3	0.0751445086705202	FALSE
metacycline	0.602459016393443	0.06508	0.331477509727626	0.75	4	0.0916666666666667	TRUE
pronetalol	0.523606557377049	0.15189	0.457066689655172	1	4	0.151785714285714	TRUE
Prestwick-984	0.60016393442623	0.06678	0.333182172284644	0.75	4	0.0681818181818182	TRUE
cyclopenthiazide	-0.413770491803279	0.39401	0.713857002762431	0.5	4	0.372972972972973	FALSE
meptazinol	0.688852459016393	0.01955	0.162999681528662	1	4	0.0236220472440945	TRUE
etofenamate	0.435409836065574	0.33187	0.672473421052632	0.75	4	0.280701754385965	TRUE
nifurtimox	0.448852459016393	0.29548	0.635015213114754	0.5	4	0.175925925925926	FALSE
pancuronium bromide	0.455081967213115	0.27949	0.619039610829103	0.75	4	0.276422764227642	TRUE
gibberellic acid	-0.219016393442623	0.96995	0.986339605263158	0.5	4	0.973262032085562	FALSE
naftopidil	0.708360655737705	0.0495	0.294525	1	3	0.0336134453781513	TRUE
sitosterol	0.489344262295082	0.20535	0.53123152173913	0.75	4	0.232758620689655	TRUE
fluvoxamine	0.538524590163934	0.13147	0.431313859649123	1	4	0.1	TRUE
apramycin	0.859672131147541	0.00077	0.0152716666666667	1	4	0	TRUE
etamsylate	0.636065573770492	0.04205	0.269334731707317	1	4	0.0458715596330275	TRUE
letrozole	0.412622950819672	0.39761	0.715018835616438	0.5	4	0.255952380952381	FALSE
molindone	0.766065573770492	0.00602	0.0772566666666667	1	4	0.0168067226890756	TRUE
sotalol	0.464262295081967	0.25767	0.596876538461538	0.75	4	0.133928571428571	TRUE
tracazolate	0.482131147540984	0.21925	0.554050675675676	0.75	4	0.218487394957983	TRUE
proscillaridin	-0.748196721311475	0.03182	0.229362692307692	0.666666666666667	3	0.1	TRUE
cefalonium	-0.359617486338798	0.70581	0.877911774193548	0.333333333333333	3	0.75	FALSE
epitiostanol	0.398688524590164	0.4408	0.740340192307692	0.75	4	0.493333333333333	TRUE
moxonidine	0.381912568306011	0.64361	0.852238333333333	0.666666666666667	3	0.725806451612903	TRUE
oxamniquine	-0.301967213114754	0.76316	0.908986751592357	0.25	4	0.757894736842105	FALSE
Prestwick-967	-0.417377049180328	0.38364	0.705315674157303	0.25	4	0.412087912087912	FALSE
zardaverine	0.347377049180328	0.61203	0.827631477272727	0.5	4	0.647482014388489	FALSE
sanguinarine	0.811967213114754	0.07026	0.335801496350365	1	2	0.197368421052632	TRUE
fluticasone	-0.524426229508197	0.15063	0.455767258064516	0.75	4	0.25	TRUE
fursultiamine	-0.218360655737705	0.97114	0.986339605263158	0.5	4	0.96969696969697	FALSE
etilefrine	-0.328524590163934	0.67568	0.868868	0.5	4	0.645390070921986	FALSE
tocainide	-0.576885245901639	0.0877	0.371518770226537	0.75	4	0.2	TRUE
zalcitabine	-0.232459016393443	0.94812	0.979900662983425	0.5	4	0.953947368421053	FALSE
decamethonium bromide	-0.185409836065574	0.99494	0.99724	0.5	4	1	FALSE
memantine	-0.432786885245902	0.33905	0.677582366412214	0.5	4	0.406060606060606	FALSE
harpagoside	-0.534754098360656	0.13664	0.439463783783784	0.75	4	0.21656050955414	TRUE
zuclopenthixol	-0.425409836065574	0.35947	0.694726871345029	0.5	4	0.201550387596899	FALSE
gabexate	-0.571147540983607	0.09374	0.384783293413174	0.75	4	0.279220779220779	TRUE
alprostadil	-0.493536299765808	0.0425	0.27006067961165	0.571428571428571	7	0.12	TRUE
benzathine benzylpenicillin	-0.600655737704918	0.06646	0.333182172284644	0.75	4	0.211678832116788	TRUE
methyldopate	-0.691639344262295	0.01879	0.158684580645161	0.75	4	0.0510948905109489	TRUE
3-acetamidocoumarin	-0.558360655737705	0.10734	0.402601891117479	0.75	4	0.415584415584416	TRUE
ozagrel	-0.231475409836066	0.95016	0.980882839116719	0.5	4	0.971098265895954	FALSE
asiaticoside	0.589016393442623	0.0766	0.348975763888889	0.75	4	0.075	TRUE
proguanil	0.417814207650273	0.54431	0.789444418604651	0.666666666666667	3	0.627118644067797	TRUE
pivampicillin	0.492459016393443	0.19943	0.521065608782435	0.75	4	0.104	TRUE
tribenoside	-0.292295081967213	0.79206	0.915098446601942	0.5	4	0.764227642276423	FALSE
risperidone	-0.253989071038251	0.96808	0.986339605263158	0.666666666666667	3	0.978947368421053	TRUE
levocabastine	0.526393442622951	0.14792	0.454524131455399	0.75	4	0.0573770491803279	TRUE
roxarsone	0.682131147540984	0.02151	0.173806111111111	1	4	0.00952380952380952	TRUE
piribedil	0.474918032786885	0.23404	0.578034641509434	0.75	4	0.1875	TRUE
betulin	-0.44879781420765	0.46022	0.748961582200247	0.666666666666667	3	0.474025974025974	TRUE
lymecycline	0.344754098360656	0.62107	0.832119375639713	0.5	4	0.504424778761062	FALSE
talampicillin	0.818360655737705	0.00209	0.03553	1	4	0	TRUE
rimexolone	0.455573770491803	0.27838	0.619039610829103	0.75	4	0.411764705882353	TRUE
torasemide	0.561147540983607	0.10444	0.396266550724638	1	4	0.0545454545454545	TRUE
etomidate	0.825409836065574	0.01069	0.120271367521368	1	3	0.036697247706422	TRUE
moracizine	-0.538688524590164	0.13128	0.431313859649123	0.75	4	0.172185430463576	TRUE
phensuximide	-0.587704918032787	0.07781	0.352433529411765	0.75	4	0.128571428571429	TRUE
S-propranolol	0.357868852459016	0.57698	0.809354	0.75	4	0.459459459459459	TRUE
spaglumic acid	-0.597704918032787	0.3228	0.662296551724138	0.5	2	0.424731182795699	FALSE
netilmicin	-0.325573770491803	0.68596	0.874315131450828	0.25	4	0.691860465116279	FALSE
tridihexethyl	-0.570491803278689	0.09435	0.384783293413174	0	4	0.171717171717172	FALSE
iopanoic acid	0.242295081967213	0.9262	0.969141326938449	0.5	4	0.839285714285714	FALSE
ioxaglic acid	-0.320819672131148	0.82399	0.92819390264731	0.333333333333333	3	0.873684210526316	FALSE
lansoprazole	-0.517868852459016	0.15963	0.465380111358575	0.5	4	0.297435897435897	FALSE
cyclic adenosine monophosphate	-0.676885245901639	0.02333	0.180703964497041	0.75	4	0.0974025974025974	TRUE
loracarbef	-0.247049180327869	0.91348	0.962586995192308	0.5	4	0.93717277486911	FALSE
procarbazine	-0.230546448087432	0.98791	0.994749376923077	0.666666666666667	3	0.959677419354839	TRUE
penbutolol	-0.595846994535519	0.14838	0.454869836065574	0.666666666666667	3	0.192592592592593	TRUE
pivmecillinam	-0.506885245901639	0.1752	0.490079552238806	0.5	4	0.232044198895028	FALSE
naftifine	-0.571311475409836	0.09346	0.384783293413174	0.25	4	0.137254901960784	FALSE
bethanechol	-0.313606557377049	0.72528	0.888111805425631	0.25	4	0.804597701149425	FALSE
Prestwick-1083	-0.24896174863388	0.97353	0.986339605263158	0.333333333333333	3	0.982857142857143	FALSE
Prestwick-1103	-0.767377049180328	0.00584	0.0772177777777778	0.75	4	0.0397350993377483	TRUE
viomycin	-0.696393442622951	0.01742	0.155120952380952	0.75	4	0.215827338129496	TRUE
levopropoxyphene	-0.424590163934426	0.36183	0.694726871345029	0.5	4	0.594771241830065	FALSE
nafcillin	-0.26983606557377	0.85669	0.937274619883041	0.5	4	0.846590909090909	FALSE
liothyronine	0.668032786885246	0.02672	0.202176184971098	1	4	0.0588235294117647	TRUE
etidronic acid	0.529180327868852	0.14418	0.453288	0.75	4	0.0689655172413793	TRUE
theophylline	-0.431311475409836	0.34293	0.682211808510638	0.25	4	0.280898876404494	FALSE
spectinomycin	0.298360655737705	0.7742	0.909227177419355	0.5	4	0.743055555555556	FALSE
cefsulodin	0.345081967213115	0.61991	0.832119375639713	0.5	4	0.589147286821705	FALSE
benzthiazide	0.275901639344262	0.83958	0.930575969517358	0.75	4	0.78448275862069	TRUE
procyclidine	-0.36327868852459	0.55847	0.796807407407407	0.5	4	0.525714285714286	FALSE
roxithromycin	0.518852459016393	0.15838	0.463801834451902	0.75	4	0.318181818181818	TRUE
Prestwick-864	0.275245901639344	0.84184	0.932291505922166	0.5	4	0.763779527559055	FALSE
theobromine	0.270655737704918	0.85446	0.936757236180905	0.75	4	0.751724137931034	TRUE
piromidic acid	0.506065573770492	0.17643	0.491376319148936	0.75	4	0.192	TRUE
fosfosal	0.577868852459016	0.08685	0.371518770226537	1	4	0.0283687943262411	TRUE
trichlormethiazide	0.479180327868852	0.22497	0.564568702290076	0.75	4	0.166666666666667	TRUE
tetroquinone	0.221311475409836	0.96702	0.986339605263158	0.5	4	0.964788732394366	FALSE
amiprilose	0.221475409836066	0.96659	0.986339605263158	0.5	4	0.957746478873239	FALSE
beclometasone	0.304699453551913	0.87365	0.94435	0.666666666666667	3	0.83974358974359	TRUE
simvastatin	0.335081967213115	0.65354	0.85746045	0.5	4	0.765432098765432	FALSE
reserpine	0.555355191256831	0.21566	0.551002412451362	0.666666666666667	3	0.220858895705521	TRUE
trimipramine	0.410491803278689	0.40423	0.715021376518219	0.5	4	0.497297297297297	FALSE
suprofen	-0.280327868852459	0.82786	0.92819390264731	0.5	4	0.871951219512195	FALSE
oxolamine	-0.691803278688525	0.01876	0.158684580645161	0.75	4	0.0384615384615385	TRUE
indoprofen	-0.59	0.07555	0.348975763888889	0.25	4	0.198675496688742	FALSE
mestranol	-0.411311475409836	0.40125	0.715021376518219	0.5	4	0.380597014925373	FALSE
tolmetin	-0.427049180327869	0.35493	0.691260921248143	0.5	4	0.218181818181818	FALSE
arcaine	-0.191147540983607	0.99271	0.99724	0.5	4	1	FALSE
chloropyramine	-0.22655737704918	0.95897	0.986038103448276	0.5	4	0.960526315789474	FALSE
(+/-)-catechin	-0.419180327868853	0.37825	0.702348757062147	0.5	4	0.358974358974359	FALSE
propantheline bromide	-0.232295081967213	0.94846	0.979900662983425	0.5	4	0.96	FALSE
carbenoxolone	-0.419180327868853	0.37825	0.702348757062147	0.5	4	0.39622641509434	FALSE
levobunolol	-0.382295081967213	0.49284	0.762562127659575	0.5	4	0.666666666666667	FALSE
Prestwick-857	-0.568852459016393	0.09596	0.384783293413174	0.75	4	0.211538461538462	TRUE
paromomycin	-0.494098360655738	0.19643	0.515389238476954	0.5	4	0.131034482758621	FALSE
scopolamine	-0.280983606557377	0.82561	0.92819390264731	0.25	4	0.802721088435374	FALSE
furazolidone	-0.605737704918033	0.06243	0.327301535433071	0.75	4	0.140127388535032	TRUE
nadolol	-0.809344262295082	0.00261	0.042706125	1	4	0.0615384615384615	TRUE
lasalocid	-0.814098360655738	0.00229	0.0384308974358974	1	4	0.0277777777777778	TRUE
iocetamic acid	-0.634754098360656	0.04279	0.27013	0.75	4	0.0147058823529412	TRUE
iodixanol	-0.869508196721312	0.0042	0.0617730337078652	1	3	0	TRUE
doxazosin	0.780327868852459	0.00466	0.0674638461538462	1	4	0.0256410256410256	TRUE
paracetamol	0.301967213114754	0.7629	0.908986751592357	0.75	4	0.783582089552239	TRUE
ioversol	0.468688524590164	0.24787	0.590754303797468	0.75	4	0.114035087719298	TRUE
diclofenamide	-0.396065573770492	0.44987	0.744475132743363	0.5	4	0.372781065088757	FALSE
latamoxef	0.728852459016393	0.03973	0.268075103092784	1	3	0.0507246376811594	TRUE
dimethadione	0.454754098360656	0.28021	0.619585962837838	0.75	4	0.184210526315789	TRUE
ganciclovir	0.380327868852459	0.49948	0.762781697674419	0.75	4	0.42962962962963	TRUE
rolitetracycline	0.495737704918033	0.19353	0.51281532388664	0.75	4	0.240601503759398	TRUE
fluvastatin	0.410327868852459	0.40476	0.715021376518219	0.5	4	0.422619047619048	FALSE
phthalylsulfathiazole	0.703934426229508	0.00529	0.0739445744680851	1	5	0.0442477876106195	TRUE
capsaicin	0.548360655737705	0.11912	0.41692	1	4	0.0542635658914729	TRUE
sulconazole	0.71344262295082	0.01341	0.137138203125	1	4	0.05	TRUE
aminophylline	-0.317704918032787	0.71205	0.880144900849858	0.5	4	0.829787234042553	FALSE
ethaverine	0.416885245901639	0.38532	0.707006461538462	0.5	4	0.490322580645161	FALSE
profenamine	0.258032786885246	0.88649	0.951160172131148	0.5	4	0.891891891891892	FALSE
equilin	-0.447868852459016	0.19647	0.515389238476954	0.2	5	0.210144927536232	FALSE
Prestwick-860	0.545737704918033	0.12237	0.426016835106383	1	4	0.170731707317073	TRUE
luteolin	-0.69327868852459	0.01846	0.158684580645161	0	4	0.0971428571428571	FALSE
carbachol	0.645081967213115	0.03694	0.253164712041885	1	4	0.0287769784172662	TRUE
nicotinic acid	-0.343114754098361	0.62663	0.836238837920489	0.5	4	0.658682634730539	FALSE
3-acetylcoumarin	0.20344262295082	0.95447	0.983006475216365	0.6	5	0.984	TRUE
hymecromone	-0.392786885245902	0.4597	0.748961582200247	0.25	4	0.463855421686747	FALSE
(+)-isoprenaline	0.428032786885246	0.3519	0.690580657698057	0.75	4	0.373056994818653	TRUE
nizatidine	-0.494590163934426	0.19564	0.515389238476954	0.5	4	0.293785310734463	FALSE
propofol	-0.411475409836066	0.40098	0.715021376518219	0.25	4	0.408536585365854	FALSE
pentetic acid	-0.496229508196721	0.11543	0.412835710382514	0.4	5	0.1125	FALSE
crotamiton	-0.413770491803279	0.39435	0.713857002762431	0.5	4	0.454545454545455	FALSE
bemegride	-0.381147540983607	0.49659	0.762781697674419	0.5	4	0.440414507772021	FALSE
esculin	0.390983606557377	0.46526	0.750956029593095	0.75	4	0.338842975206612	TRUE
caffeic acid	0.522131147540984	0.28282	0.624302495784148	1	3	0.177083333333333	TRUE
monobenzone	0.407377049180328	0.41359	0.722816168224299	0.25	4	0.49390243902439	FALSE
thioperamide	-0.827377049180328	0.00031	0.00687779661016949	1	5	0	TRUE
eticlopride	-0.467868852459016	0.24957	0.590754303797468	0.5	4	0.333333333333333	FALSE
bretylium tosilate	-0.601475409836066	0.06579	0.332506216216216	0.25	4	0.0824175824175824	FALSE
propranolol	-0.414098360655738	0.3932	0.713857002762431	0.5	4	0.424581005586592	FALSE
digoxigenin	-0.559180327868852	0.05257	0.305840577777778	0.6	5	0.142857142857143	TRUE
felbinac	-0.609016393442623	0.0598	0.323463636363636	0.75	4	0.340425531914894	TRUE
diloxanide	-0.598196721311475	0.06833	0.333746156716418	0.75	4	0.157142857142857	TRUE
2-aminobenzenesulfonamide	-0.61344262295082	0.05649	0.316700675105485	0.5	4	0.208333333333333	FALSE
xamoterol	-0.676065573770492	0.0675	0.333182172284644	0.666666666666667	3	0.123287671232877	TRUE
primidone	-0.336065573770492	0.65035	0.857309315206445	0.5	4	0.722826086956522	FALSE
pralidoxime	0.36016393442623	0.56932	0.806536666666667	0.5	4	0.631205673758865	FALSE
(-)-atenolol	0.39672131147541	0.44744	0.744475132743363	0.75	4	0.360294117647059	TRUE
meglumine	-0.339180327868852	0.63974	0.84931	0.5	4	0.571428571428571	FALSE
butyl hydroxybenzoate	0.244426229508197	0.86075	0.938934791666667	0.6	5	0.878787878787879	TRUE
metyrapone	0.615081967213115	0.05533	0.313536666666667	1	4	0.0894308943089431	TRUE
estrone	0.307540983606557	0.74524	0.898268103130755	0.75	4	0.666666666666667	TRUE
rolipram	0.471803278688525	0.24145	0.585292685185185	0.75	4	0.19375	TRUE
flucytosine	0.409508196721311	0.407	0.716079301075269	0.5	4	0.359712230215827	FALSE
tyloxapol	0.623114754098361	0.04999	0.294760855855856	1	4	0.117117117117117	TRUE
cantharidin	0.865081967213115	1e-05	0.000256666666666667	1	1	0.427350427350427	FALSE
aminohippuric acid	0.568852459016393	0.09596	0.384783293413174	1	4	0.0526315789473684	TRUE
urapidil	0.287540983606557	0.80648	0.920632926829268	0.5	4	0.852112676056338	FALSE
lorglumide	0.362459016393443	0.42377	0.728928948751642	0.8	5	0.547008547008547	TRUE
tonzonium bromide	0.582622950819672	0.08231	0.359145966666667	1	4	0.204081632653061	TRUE
(-)-MK-801	0.549344262295082	0.11796	0.415079677419355	1	4	0.141732283464567	TRUE
terguride	0.284180327868852	0.45681	0.747995325	0.75	8	0.346774193548387	TRUE
florfenicol	-0.319836065573771	0.70452	0.877911774193548	0.25	4	0.716981132075472	FALSE
clioquinol	0.418032786885246	0.26199	0.597784268292683	0.8	5	0.56020942408377	TRUE
N-acetyl-L-leucine	0.745409836065574	0.00827	0.102126698113208	1	4	0.00869565217391304	TRUE
fluspirilene	0.45672131147541	0.2757	0.617964554794521	0.75	4	0.457286432160804	TRUE
idazoxan	0.556393442622951	0.10958	0.406674957746479	1	4	0.078125	TRUE
bephenium hydroxynaphthoate	0.407213114754098	0.28813	0.629653038397329	0.8	5	0.348148148148148	TRUE
altretamine	0.216885245901639	0.97295	0.986339605263158	0.5	4	0.954838709677419	FALSE
megestrol	-0.37655737704918	0.51231	0.76459598407281	0.5	4	0.551020408163265	FALSE
oxybenzone	-0.375409836065574	0.51593	0.766574767309875	0.25	4	0.697183098591549	FALSE
pipemidic acid	-0.342622950819672	0.75249	0.903678357798165	0.666666666666667	3	0.774193548387097	TRUE
dexibuprofen	0.335409836065574	0.65234	0.85746045	0.75	4	0.492857142857143	TRUE
flurbiprofen	0.423606557377049	0.24915	0.590754303797468	0.6	5	0.324137931034483	TRUE
prasterone	-0.562786885245902	0.10239	0.393045483870968	0.5	4	0.056	FALSE
desoxycortone	0.516229508196721	0.16182	0.468633584070796	0.75	4	0.1	TRUE
promethazine	0.39672131147541	0.44768	0.744475132743363	0.5	4	0.5625	FALSE
dioxybenzone	0.33327868852459	0.65942	0.858886348258707	0.5	4	0.619047619047619	FALSE
etynodiol	-0.382622950819672	0.49206	0.76225626035503	0.5	4	0.43046357615894	FALSE
nimodipine	-0.556065573770492	0.10998	0.406674957746479	0.75	4	0.08	TRUE
nilutamide	-0.472131147540984	0.24062	0.585292685185185	0.5	4	0.25	FALSE
ursodeoxycholic acid	0.795409836065574	0.01682	0.154608461538462	1	3	0	TRUE
chrysin	-0.353715846994536	0.72205	0.887418499061914	0.333333333333333	3	0.893939393939394	FALSE
adrenosterone	0.322131147540984	0.69727	0.877911774193548	0.5	4	0.688405797101449	FALSE
nabumetone	0.330983606557377	0.66788	0.865728534653465	0.75	4	0.688311688311688	TRUE
bacitracin	0.32672131147541	0.8027	0.91927760279965	0.666666666666667	3	0.775510204081633	TRUE
ketorolac	0.612950819672131	0.05688	0.316700675105485	1	4	0.0508474576271186	TRUE
adipiodone	-0.207868852459016	0.98241	0.993030648648649	0.5	4	0.994413407821229	FALSE
octopamine	0.371311475409836	0.53009	0.778326704035874	0.5	4	0.465116279069767	FALSE
proxymetacaine	0.50327868852459	0.18105	0.498935684210526	0.75	4	0.192	TRUE
proxyphylline	0.385573770491803	0.48218	0.758138311377245	0.75	4	0.458715596330275	TRUE
atropine methonitrate	0.487978142076503	0.36169	0.694726871345029	0.666666666666667	3	0.193798449612403	TRUE
nisoxetine	-0.345245901639344	0.61923	0.832119375639713	0.75	4	0.664634146341463	TRUE
Prestwick-920	0.521475409836066	0.15464	0.458415337837838	1	4	0.111940298507463	TRUE
protriptyline	0.394426229508197	0.45477	0.7478566959799	0.5	4	0.659217877094972	FALSE
esculetin	0.406065573770492	0.57747	0.809354	0.666666666666667	3	0.711538461538462	TRUE
nipecotic acid	0.296393442622951	0.77956	0.909364514692787	0.5	4	0.806451612903226	FALSE
aminocaproic acid	0.405846994535519	0.57811	0.809354	0.666666666666667	3	0.568965517241379	TRUE
denatonium benzoate	0.609180327868852	0.05969	0.323463636363636	1	4	0.0420168067226891	TRUE
remoxipride	-0.205737704918033	0.98417	0.99327565921357	0.5	4	1	FALSE
Prestwick-981	0.297213114754098	0.89327	0.956866145662848	0.666666666666667	3	0.830687830687831	TRUE
gliquidone	-0.376393442622951	0.51276	0.76459598407281	0.25	4	0.487012987012987	FALSE
alfadolone	-0.329125683060109	0.79331	0.915734382716049	0.333333333333333	3	0.774647887323944	FALSE
flucloxacillin	-0.477377049180328	0.22868	0.566935833333333	0.5	4	0.164556962025316	FALSE
isradipine	0.441311475409836	0.31538	0.654251061806656	0.75	4	0.26984126984127	TRUE
halofantrine	-0.687704918032787	0.06086	0.325593714285714	0.666666666666667	3	0.0797101449275362	TRUE
scopoletin	0.74327868852459	0.13223	0.431581188118812	1	2	0.153846153846154	TRUE
Prestwick-972	-0.394207650273224	0.61023	0.826905869565217	0.333333333333333	3	0.648275862068965	FALSE
rilmenidine	-0.468032786885246	0.24911	0.590754303797468	0.25	4	0.328767123287671	FALSE
pizotifen	-0.396885245901639	0.4468	0.744475132743363	0.25	4	0.456896551724138	FALSE
alfaxalone	-0.286994535519126	0.91638	0.962586995192308	0.333333333333333	3	0.936170212765957	FALSE
trapidil	-0.430819672131148	0.50811	0.76459598407281	0.333333333333333	3	0.728395061728395	FALSE
tiletamine	-0.733770491803279	0.00994	0.115145663716814	0.75	4	0.0113636363636364	TRUE
articaine	-0.472295081967213	0.4	0.715021376518219	0.333333333333333	3	0.340540540540541	FALSE
enilconazole	-0.301475409836066	0.7646	0.909227177419355	0.5	4	0.757763975155279	FALSE
pirlindole	-0.371475409836066	0.673	0.868868	0.333333333333333	3	0.63265306122449	FALSE
Prestwick-983	-0.727868852459016	0.04016	0.269334731707317	0.666666666666667	3	0.0958904109589041	TRUE
ribavirin	-0.633114754098361	0.04391	0.272408483412322	0.75	4	0.157894736842105	TRUE
azapropazone	-0.613114754098361	0.12478	0.430980831234257	0.666666666666667	3	0.141891891891892	TRUE
deptropine	0.490983606557377	0.20222	0.526254433399602	0.5	4	0.279329608938547	FALSE
isometheptene	-0.808524590163934	0.00267	0.0431485185185185	1	4	0.0137931034482759	TRUE
clofilium tosylate	0.420983606557377	0.53513	0.781060934371524	0.666666666666667	3	0.550561797752809	TRUE
quinidine	0.596885245901639	0.14676	0.4535916	1	3	0.102739726027397	TRUE
lidoflazine	-0.287595628415301	0.9151	0.962586995192308	0.333333333333333	3	0.948905109489051	FALSE
mitoxantrone	0.398688524590164	0.59758	0.820785402298851	0.333333333333333	3	0.760233918128655	FALSE
hydrocortisone	0.359289617486339	0.70689	0.877911774193548	0.666666666666667	3	0.6	TRUE
doxorubicin	0.715409836065574	0.04586	0.280517476635514	1	3	0.240223463687151	TRUE
methoxsalen	0.327377049180328	0.8003	0.917331611208406	0.333333333333333	3	0.772058823529412	FALSE
azacitidine	0.464918032786885	0.41911	0.726261558784676	0.666666666666667	3	0.764423076923077	TRUE
fluocinonide	0.383934426229508	0.35247	0.690580657698057	0.8	5	0.350746268656716	TRUE
piperacillin	-0.537377049180328	0.06992	0.335801496350365	0.6	5	0.0584415584415584	TRUE
cefamandole	-0.618524590163934	0.05307	0.307383318584071	0.25	4	0.108333333333333	FALSE
levomepromazine	-0.50672131147541	0.17547	0.490079552238806	0.5	4	0.355140186915888	FALSE
dienestrol	-0.349836065573771	0.73277	0.892113277623027	0.333333333333333	3	0.656716417910448	FALSE
methacholine chloride	0.683770491803279	0.06291	0.327301535433071	1	3	0.0330578512396694	TRUE
cromoglicic acid	-0.457049180327869	0.65889	0.858886348258707	0.5	2	0.635359116022099	FALSE
ifosfamide	-0.288142076502732	0.91408	0.962586995192308	0.333333333333333	3	0.902439024390244	FALSE
imidurea	0.574098360655738	0.18236	0.49979751565762	1	3	0.188976377952756	TRUE
mecamylamine	0.686885245901639	0.06127	0.325666532258065	1	3	0.0232558139534884	TRUE
Prestwick-1082	-0.904754098360656	0.00163	0.0295869863013699	1	3	0.0163934426229508	TRUE
prednicarbate	-0.414098360655738	0.55452	0.795880602409639	0.333333333333333	3	0.439490445859873	FALSE
meprylcaine	-0.367213114754098	0.54459	0.789444418604651	0.25	4	0.48502994011976	FALSE
cyproterone	0.524098360655738	0.15111	0.455767258064516	1	4	0.24	TRUE
Prestwick-1084	0.678688524590164	0.02262	0.180324666666667	1	4	0.0412371134020619	TRUE
sulfadoxine	0.76016393442623	0.02734	0.2045032	1	3	0.0300751879699248	TRUE
natamycin	0.569672131147541	0.09512	0.384783293413174	0.75	4	0.131578947368421	TRUE
saquinavir	0.364918032786885	0.55263	0.795811518151815	0.5	4	0.455882352941176	FALSE
sertaconazole	0.388688524590164	0.47209	0.755104643288996	0.75	4	0.432	TRUE
piperidolate	0.542295081967213	0.24078	0.585292685185185	1	3	0.322033898305085	TRUE
milrinone	0.853934426229508	0.00601	0.0772566666666667	1	3	0	TRUE
dexpropranolol	0.609344262295082	0.12953	0.430980831234257	1	3	0.155172413793103	TRUE
Prestwick-1085	0.302622950819672	0.76093	0.908986751592357	0.5	4	0.706293706293706	FALSE
cyclopentolate	0.321147540983607	0.70059	0.877911774193548	0.75	4	0.592105263157895	TRUE
verteporfin	0.591147540983607	0.15535	0.458415337837838	1	3	0.321428571428571	TRUE
ronidazole	0.655081967213115	0.08225	0.359145966666667	1	3	0.117647058823529	TRUE
repaglinide	0.735573770491803	0.00959	0.112316875	1	4	0.0462962962962963	TRUE
trifluridine	0.731475409836066	0.01025	0.116671739130435	1	4	0.0842105263157895	TRUE
methanthelinium bromide	-0.283606557377049	0.81859	0.926932794117647	0.5	4	0.817073170731707	FALSE
ciprofibrate	-0.369672131147541	0.5362	0.781060934371524	0.5	4	0.54375	FALSE
cycloserine	0.441967213114754	0.31342	0.654251061806656	0.75	4	0.4	TRUE
estriol	0.543114754098361	0.12566	0.430980831234257	1	4	0.163636363636364	TRUE
meropenem	0.65672131147541	0.03124	0.227184222222222	1	4	0.024390243902439	TRUE
dorzolamide	0.336229508196721	0.65006	0.857309315206445	0.25	4	0.632530120481928	FALSE
piretanide	-0.421967213114754	0.36955	0.6987068	0.5	4	0.505555555555556	FALSE
oxprenolol	0.682459016393443	0.02147	0.173806111111111	1	4	0.0181818181818182	TRUE
tropine	-0.348360655737705	0.60865	0.826134994818653	0.5	4	0.625	FALSE
