	enrichment	p	FDR	nonNull	instanceCount	specificity	reliable
mevalolactone	-0.288688524590164	0.91303	0.978361003236246	0.333333333333333	3	0.948571428571429	FALSE
pipenzolate bromide	0.297213114754098	0.77739	0.953153571428571	0.25	4	0.766423357664234	FALSE
isopropamide iodide	-0.180655737704918	0.99642	0.997944743687835	0.25	4	0.994318181818182	FALSE
cinoxacin	-0.445081967213115	0.30528	0.781342865497076	0.25	4	0.443349753694581	FALSE
cicloheximide	0.370983606557377	0.53147	0.879376944444444	0.25	4	0.740112994350282	FALSE
amrinone	0.401475409836066	0.43228	0.839546765578635	0.5	4	0.416058394160584	FALSE
carbinoxamine	0.302622950819672	0.76093	0.953153571428571	0	4	0.75886524822695	FALSE
bergenin	0.413114754098361	0.39594	0.823589555555556	0.5	4	0.443037974683544	FALSE
azlocillin	-0.429180327868852	0.34915	0.797171909722222	0.5	4	0.406862745098039	FALSE
butacaine	-0.295737704918033	0.78154	0.953153571428571	0.5	4	0.837837837837838	FALSE
securinine	-0.334918032786885	0.65443	0.917182944325482	0.5	4	0.816455696202532	FALSE
cefapirin	0.412950819672131	0.39638	0.823589555555556	0.5	4	0.438461538461538	FALSE
gabapentin	0.396229508196721	0.44939	0.847822129760226	0.5	4	0.325757575757576	FALSE
iopamidol	0.499508196721311	0.1871	0.699900303030303	0.75	4	0.389937106918239	TRUE
methazolamide	-0.562459016393443	0.1028	0.564608091286307	0.25	4	0.12621359223301	FALSE
clidinium bromide	-0.245081967213115	0.91895	0.978361003236246	0.25	4	0.932515337423313	FALSE
cefoxitin	-0.23655737704918	0.93958	0.983433	0.5	4	0.922155688622755	FALSE
alimemazine	-0.239344262295082	0.93334	0.983433	0.25	4	0.965986394557823	FALSE
iopromide	-0.44655737704918	0.30168	0.780256581532417	0.5	4	0.448529411764706	FALSE
pyrithyldione	-0.222950819672131	0.96453	0.990110775862069	0.25	4	1	FALSE
sulfamonomethoxine	-0.468688524590164	0.24773	0.764279325153374	0.5	4	0.493421052631579	FALSE
DL-thiorphan	-0.381475409836066	0.86317	0.969590196917808	0.5	2	0.971590909090909	FALSE
alpha-yohimbine	0.645901639344262	0.08969	0.530409147982063	0.333333333333333	3	0.137724550898204	FALSE
corynanthine	0.634754098360656	0.10056	0.564608091286307	0.333333333333333	3	0.1171875	FALSE
salsolinol	0.327322404371585	0.80048	0.95790664845173	0.333333333333333	3	0.689655172413793	FALSE
Prestwick-691	-0.759508196721311	0.02757	0.316571315789474	1	3	0.157894736842105	TRUE
mycophenolic acid	0.90344262295082	0.00174	0.0339949253731343	1	3	0.0452261306532663	TRUE
harmalol	-0.383934426229508	0.63817	0.912021666666667	0.333333333333333	3	0.728323699421965	FALSE
metacycline	0.540327868852459	0.12915	0.628465985130111	0.75	4	0.216666666666667	TRUE
pronetalol	0.502459016393443	0.18233	0.693808052325581	0.75	4	0.169642857142857	TRUE
Prestwick-984	0.428688524590164	0.35041	0.797171909722222	0.5	4	0.318181818181818	FALSE
cyclopenthiazide	-0.458196721311475	0.27203	0.764279325153374	0.5	4	0.243243243243243	FALSE
meptazinol	0.574262295081967	0.09036	0.530409147982063	0.5	4	0.062992125984252	FALSE
etofenamate	0.308196721311475	0.74312	0.950316103515625	0.5	4	0.728070175438597	FALSE
nifurtimox	0.448524590163934	0.29646	0.77613228	0.25	4	0.175925925925926	FALSE
pancuronium bromide	0.472786885245902	0.23902	0.764279325153374	0	4	0.227642276422764	FALSE
gibberellic acid	0.617704918032787	0.05353	0.446310636942675	0.5	4	0.032	FALSE
naftopidil	0.434371584699454	0.49896	0.862506662269129	0.666666666666667	3	0.411764705882353	TRUE
sitosterol	0.413770491803279	0.39435	0.823589555555556	0.5	4	0.46551724137931	FALSE
fluvoxamine	-0.49672131147541	0.19175	0.699900303030303	0.75	4	0.267441860465116	TRUE
apramycin	0.609016393442623	0.0598	0.471555421686747	0.75	4	0.0693069306930693	TRUE
etamsylate	0.457213114754098	0.27429	0.764279325153374	0.5	4	0.339449541284404	FALSE
letrozole	0.404754098360656	0.42173	0.837700409711684	0.5	4	0.267857142857143	FALSE
molindone	0.459180327868852	0.26961	0.764279325153374	0.5	4	0.210084033613445	FALSE
sotalol	0.264918032786885	0.86911	0.969917797619048	0.5	4	0.785714285714286	FALSE
tracazolate	-0.732950819672131	0.01004	0.161230487804878	1	4	0.00515463917525773	TRUE
proscillaridin	-0.710983606557377	0.04809	0.425336554054054	0.666666666666667	3	0.127272727272727	TRUE
cefalonium	0.651912568306011	0.08447	0.519666854460094	0.666666666666667	3	0.046875	TRUE
epitiostanol	0.391475409836066	0.46381	0.848933508287293	0.5	4	0.506666666666667	FALSE
moxonidine	0.34896174863388	0.73527	0.948870393700787	0.333333333333333	3	0.830645161290323	FALSE
oxamniquine	-0.203770491803279	0.9856	0.994013050847458	0.25	4	0.984210526315789	FALSE
Prestwick-967	0.510819672131148	0.16927	0.673060447761194	0.5	4	0.123076923076923	FALSE
zardaverine	0.364098360655738	0.55582	0.891537194412107	0.25	4	0.58273381294964	FALSE
sanguinarine	-0.622459016393443	0.2841	0.764279325153374	0.5	2	0.53125	FALSE
fluticasone	0.38983606557377	0.46888	0.848933508287293	0.5	4	0.576923076923077	FALSE
fursultiamine	-0.466229508196721	0.25317	0.764279325153374	0.5	4	0.257575757575758	FALSE
etilefrine	0.461147540983607	0.26529	0.764279325153374	0.5	4	0.333333333333333	FALSE
tocainide	-0.455573770491803	0.27838	0.764279325153374	0.5	4	0.374193548387097	FALSE
zalcitabine	0.290983606557377	0.7961	0.9578078125	0.25	4	0.74375	FALSE
decamethonium bromide	-0.463114754098361	0.26051	0.764279325153374	0.25	4	0.224852071005917	FALSE
memantine	-0.473606557377049	0.23706	0.764279325153374	0.5	4	0.321212121212121	FALSE
harpagoside	-0.251475409836066	0.90213	0.97634794892916	0.5	4	0.949044585987261	FALSE
zuclopenthixol	-0.854754098360656	0.00088	0.0185793548387097	1	4	0	TRUE
gabexate	-0.197049180327869	0.98979	0.996297795698925	0.25	4	0.993506493506494	FALSE
alprostadil	-0.267025761124122	0.60756	0.900675016987542	0.428571428571429	7	0.792	FALSE
benzathine benzylpenicillin	-0.407540983606557	0.41341	0.833530923076923	0.5	4	0.627737226277372	FALSE
methyldopate	-0.825573770491803	0.00173	0.0339949253731343	1	4	0	TRUE
3-acetamidocoumarin	-0.405737704918033	0.41907	0.837700409711684	0	4	0.75974025974026	FALSE
ozagrel	-0.601639344262295	0.06574	0.486178870056497	0.75	4	0.046242774566474	TRUE
asiaticoside	0.460983606557377	0.26567	0.764279325153374	0.5	4	0.3	FALSE
proguanil	0.61983606557377	0.11696	0.607542222222222	0.333333333333333	3	0.152542372881356	FALSE
pivampicillin	-0.450327868852459	0.29182	0.771992666666667	0.5	4	0.363636363636364	FALSE
tribenoside	-0.342950819672131	0.6271	0.909849224806202	0.5	4	0.552845528455285	FALSE
risperidone	-0.337704918032787	0.76525	0.953153571428571	0.333333333333333	3	0.831578947368421	FALSE
levocabastine	0.605573770491803	0.06255	0.485716	0.75	4	0.0163934426229508	TRUE
roxarsone	-0.401967213114754	0.43033	0.839546765578635	0.5	4	0.628019323671498	FALSE
piribedil	-0.501639344262295	0.1837	0.696995072463768	0.5	4	0.31	FALSE
betulin	-0.63	0.10531	0.568795514403292	0.333333333333333	3	0.0649350649350649	FALSE
lymecycline	-0.298688524590164	0.77321	0.953153571428571	0.25	4	0.879396984924623	FALSE
talampicillin	-0.232786885245902	0.94759	0.983660039651071	0.5	4	0.967914438502674	FALSE
rimexolone	-0.477213114754098	0.22906	0.762273250620347	0.5	4	0.606217616580311	FALSE
torasemide	0.544918032786885	0.12339	0.626036860465116	0.5	4	0.0818181818181818	FALSE
etomidate	-0.691147540983607	0.05903	0.470684666666667	0.666666666666667	3	0.133004926108374	TRUE
moracizine	-0.331967213114754	0.66411	0.922831221052632	0.5	4	0.695364238410596	FALSE
phensuximide	-0.54655737704918	0.1214	0.620832723735409	0.75	4	0.171428571428571	TRUE
S-propranolol	0.542131147540984	0.12698	0.628465985130111	0.5	4	0.0675675675675676	FALSE
spaglumic acid	-0.788524590163934	0.08974	0.530409147982063	1	2	0.161290322580645	TRUE
netilmicin	-0.291967213114754	0.7931	0.956836774193549	0.25	4	0.802325581395349	FALSE
tridihexethyl	-0.517868852459016	0.15963	0.673060447761194	0.75	4	0.262626262626263	TRUE
iopanoic acid	0.437704918032787	0.32543	0.7830659375	0.5	4	0.1875	FALSE
ioxaglic acid	-0.670327868852459	0.07129	0.487789015544041	0.666666666666667	3	0.0736842105263158	TRUE
lansoprazole	-0.446065573770492	0.30282	0.780256581532417	0	4	0.512820512820513	FALSE
cyclic adenosine monophosphate	-0.609508196721312	0.05933	0.470684666666667	0.5	4	0.155844155844156	FALSE
loracarbef	-0.380327868852459	0.49927	0.862506662269129	0.5	4	0.575916230366492	FALSE
procarbazine	0.38	0.64917	0.914976924731183	0.333333333333333	3	0.622340425531915	FALSE
penbutolol	-0.49	0.35673	0.802965790378007	0.333333333333333	3	0.42962962962963	FALSE
pivmecillinam	-0.648032786885246	0.03554	0.378226504065041	0.75	4	0.0607734806629834	TRUE
naftifine	0.276229508196721	0.83904	0.969590196917808	0.25	4	0.911949685534591	FALSE
bethanechol	-0.462622950819672	0.26169	0.764279325153374	0.5	4	0.293103448275862	FALSE
Prestwick-1083	0.489125683060109	0.35891	0.803761740614334	0.666666666666667	3	0.248175182481752	TRUE
Prestwick-1103	-0.330327868852459	0.66974	0.922831221052632	0.25	4	0.841059602649007	FALSE
viomycin	-0.41016393442623	0.40523	0.833530923076923	0.25	4	0.748201438848921	FALSE
levopropoxyphene	-0.439344262295082	0.32074	0.782699275092937	0.5	4	0.594771241830065	FALSE
nafcillin	0.452622950819672	0.28505	0.764279325153374	0.5	4	0.367647058823529	FALSE
liothyronine	0.402459016393443	0.42919	0.839546765578635	0.5	4	0.53781512605042	FALSE
etidronic acid	0.284426229508197	0.81612	0.96489130866426	0.25	4	0.76551724137931	FALSE
theophylline	0.549180327868853	0.11814	0.611246086956522	0.75	4	0.0522388059701493	TRUE
spectinomycin	-0.285409836065574	0.81318	0.963305538461538	0.25	4	0.732142857142857	FALSE
cefsulodin	0.440327868852459	0.31777	0.782256435272045	0.25	4	0.217054263565891	FALSE
benzthiazide	0.295409836065574	0.7826	0.953153571428571	0.5	4	0.741379310344828	FALSE
procyclidine	-0.475737704918033	0.23219	0.762273250620347	0.5	4	0.222857142857143	FALSE
roxithromycin	-0.299672131147541	0.77005	0.953153571428571	0.5	4	0.955555555555556	FALSE
Prestwick-864	0.468032786885246	0.24926	0.764279325153374	0.25	4	0.133858267716535	FALSE
theobromine	0.515737704918033	0.16249	0.673060447761194	0.75	4	0.0758620689655172	TRUE
piromidic acid	0.564754098360656	0.10015	0.564608091286307	0.5	4	0.128	FALSE
fosfosal	0.385737704918033	0.48173	0.857279864682003	0.5	4	0.382978723404255	FALSE
trichlormethiazide	0.401803278688525	0.43108	0.839546765578635	0.5	4	0.347222222222222	FALSE
tetroquinone	0.299672131147541	0.77005	0.953153571428571	0.25	4	0.753521126760563	FALSE
amiprilose	0.656885245901639	0.0312	0.34342	0.75	4	0.0140845070422535	TRUE
beclometasone	0.467540983606557	0.41236	0.833530923076923	0.333333333333333	3	0.275641025641026	FALSE
simvastatin	-0.402950819672131	0.42736	0.839546765578635	0.5	4	0.513333333333333	FALSE
reserpine	-0.312732240437158	0.84979	0.969590196917808	0.333333333333333	3	0.87248322147651	FALSE
trimipramine	0.364590163934426	0.55399	0.891537194412107	0.25	4	0.643243243243243	FALSE
suprofen	0.497868852459016	0.18986	0.699900303030303	0.25	4	0.128378378378378	FALSE
oxolamine	0.510983606557377	0.16904	0.673060447761194	0.75	4	0.384615384615385	TRUE
indoprofen	-0.351311475409836	0.59891	0.897395535307517	0.25	4	0.728476821192053	FALSE
mestranol	-0.566885245901639	0.09804	0.56287	0.5	4	0.0746268656716418	FALSE
tolmetin	-0.475409836065574	0.2329	0.762273250620347	0.5	4	0.139393939393939	FALSE
arcaine	0.342786885245902	0.62765	0.909849224806202	0.25	4	0.673758865248227	FALSE
chloropyramine	-0.195081967213115	0.99077	0.996297795698925	0.25	4	0.993421052631579	FALSE
(+/-)-catechin	-0.512459016393443	0.16692	0.673060447761194	0.5	4	0.153846153846154	FALSE
propantheline bromide	-0.407704918032787	0.41301	0.833530923076923	0.5	4	0.405714285714286	FALSE
carbenoxolone	-0.367049180327869	0.5448	0.884793052109181	0.5	4	0.578616352201258	FALSE
levobunolol	0.158032786885246	0.99935	0.99935	0.25	4	1	FALSE
Prestwick-857	-0.214426229508197	0.97579	0.991630969743987	0.25	4	0.987179487179487	FALSE
paromomycin	0.272459016393443	0.84931	0.969590196917808	0.5	4	0.832335329341317	FALSE
scopolamine	-0.497213114754098	0.19096	0.699900303030303	0.25	4	0.231292517006803	FALSE
furazolidone	-0.646065573770492	0.03644	0.381842403100775	0.75	4	0.0636942675159236	TRUE
nadolol	-0.494098360655738	0.19658	0.704995123287671	0.5	4	0.507692307692308	FALSE
lasalocid	-0.716393442622951	0.01286	0.184986153846154	0.5	4	0.0648148148148148	FALSE
iocetamic acid	-0.338196721311475	0.64314	0.912021666666667	0.25	4	0.683823529411765	FALSE
iodixanol	-0.702950819672131	0.05232	0.446310636942675	0.333333333333333	3	0.0866666666666667	FALSE
doxazosin	0.391147540983607	0.46453	0.848933508287293	0.5	4	0.700854700854701	FALSE
paracetamol	0.368360655737705	0.54047	0.88220397755611	0.5	4	0.432835820895522	FALSE
ioversol	0.300655737704918	0.76692	0.953153571428571	0.5	4	0.728070175438597	FALSE
diclofenamide	0.513114754098361	0.16588	0.673060447761194	0.75	4	0.188811188811189	TRUE
latamoxef	0.324426229508197	0.81112	0.963305538461538	0	3	0.847826086956522	FALSE
dimethadione	0.249016393442623	0.90829	0.977426105176664	0.25	4	0.859649122807018	FALSE
ganciclovir	-0.306885245901639	0.74744	0.951782796116505	0.25	4	0.706214689265537	FALSE
rolitetracycline	-0.315737704918033	0.71886	0.946667746478873	0.5	4	0.826815642458101	FALSE
fluvastatin	0.461475409836066	0.26429	0.764279325153374	0.25	4	0.25	FALSE
phthalylsulfathiazole	0.415245901639344	0.26833	0.764279325153374	0	5	0.548672566371681	FALSE
capsaicin	0.269344262295082	0.85801	0.969590196917808	0.5	4	0.821705426356589	FALSE
sulconazole	0.496885245901639	0.19161	0.699900303030303	0.5	4	0.36875	FALSE
aminophylline	-0.353606557377049	0.59099	0.895527721518987	0.25	4	0.723404255319149	FALSE
ethaverine	0.338196721311475	0.64314	0.912021666666667	0.5	4	0.748387096774194	FALSE
profenamine	-0.369016393442623	0.53851	0.88220397755611	0.5	4	0.34375	FALSE
equilin	-0.379836065573771	0.36557	0.811069711864407	0.2	5	0.41304347826087	FALSE
Prestwick-860	-0.282786885245902	0.82072	0.966894262589928	0.5	4	0.947089947089947	FALSE
luteolin	-0.661147540983607	0.02959	0.336811391304348	0.25	4	0.2	FALSE
carbachol	-0.457049180327869	0.27493	0.764279325153374	0.25	4	0.421965317919075	FALSE
nicotinic acid	0.182622950819672	0.99588	0.997944743687835	0.25	4	1	FALSE
3-acetylcoumarin	0.440491803278689	0.21147	0.732312777777778	0	5	0.216	FALSE
hymecromone	0.417704918032787	0.3829	0.819463510466989	0.5	4	0.417808219178082	FALSE
(+)-isoprenaline	0.291311475409836	0.79509	0.95764127874885	0.25	4	0.83419689119171	FALSE
nizatidine	0.271311475409836	0.85252	0.969590196917808	0.25	4	0.881481481481482	FALSE
propofol	-0.355573770491803	0.58464	0.891537194412107	0.5	4	0.542682926829268	FALSE
pentetic acid	-0.23655737704918	0.88245	0.971422713567839	0.2	5	0.85	FALSE
crotamiton	-0.320327868852459	0.70323	0.942079694189602	0.25	4	0.760765550239234	FALSE
bemegride	-0.194918032786885	0.99097	0.996297795698925	0.25	4	0.984455958549223	FALSE
esculin	0.18655737704918	0.99451	0.997944743687835	0.25	4	0.983471074380165	FALSE
caffeic acid	0.293934426229508	0.90107	0.97634794892916	0.333333333333333	3	0.864583333333333	FALSE
monobenzone	-0.565245901639344	0.09962	0.564608091286307	0.75	4	0.141891891891892	TRUE
thioperamide	-0.351967213114754	0.46138	0.848239353932584	0.6	5	0.776119402985075	TRUE
eticlopride	-0.409180327868853	0.40783	0.833530923076923	0.5	4	0.522727272727273	FALSE
bretylium tosilate	0.27016393442623	0.85561	0.969590196917808	0.25	4	0.876923076923077	FALSE
propranolol	-0.720983606557377	0.01186	0.178445287356322	0.5	4	0.00558659217877095	FALSE
digoxigenin	-0.475573770491803	0.14637	0.661712857142857	0.6	5	0.238095238095238	TRUE
felbinac	-0.444590163934426	0.30621	0.781342865497076	0.5	4	0.631205673758865	FALSE
diloxanide	-0.628524590163934	0.04664	0.418434761904762	0.75	4	0.128571428571429	TRUE
2-aminobenzenesulfonamide	-0.515737704918033	0.16237	0.673060447761194	0.75	4	0.347222222222222	TRUE
xamoterol	-0.838524590163934	0.00842	0.139516202531646	1	3	0.0273972602739726	TRUE
primidone	-0.392950819672131	0.45888	0.847822129760226	0.25	4	0.532608695652174	FALSE
pralidoxime	0.641639344262295	0.03884	0.388763157894737	0.75	4	0.0780141843971631	TRUE
(-)-atenolol	0.365081967213115	0.55189	0.88968474137931	0.5	4	0.5	FALSE
meglumine	0.381147540983607	0.49677	0.862506662269129	0.5	4	0.373417721518987	FALSE
butyl hydroxybenzoate	-0.247540983606557	0.85191	0.969590196917808	0.2	5	0.829931972789116	FALSE
metyrapone	0.370819672131148	0.53206	0.879376944444444	0.25	4	0.544715447154472	FALSE
estrone	-0.357049180327869	0.57978	0.891537194412107	0.25	4	0.568965517241379	FALSE
rolipram	0.534098360655738	0.1375	0.640481631205674	0.25	4	0.09375	FALSE
flucytosine	-0.297540983606557	0.77655	0.953153571428571	0.5	4	0.780346820809249	FALSE
tyloxapol	0.320327868852459	0.70323	0.942079694189602	0.5	4	0.783783783783784	FALSE
cantharidin	0.698360655737705	1e-05	0.000246981132075472	0	1	0.692307692307692	FALSE
aminohippuric acid	0.385245901639344	0.48334	0.857279864682003	0.5	4	0.473684210526316	FALSE
urapidil	0.227704918032787	0.95695	0.987609038613081	0.25	4	0.950704225352113	FALSE
lorglumide	0.462950819672131	0.16749	0.673060447761194	0.6	5	0.282051282051282	TRUE
tonzonium bromide	0.511311475409836	0.16854	0.673060447761194	0	4	0.377551020408163	FALSE
(-)-MK-801	0.543114754098361	0.12566	0.628465985130111	0.25	4	0.15748031496063	FALSE
terguride	0.504754098360656	0.02106	0.24613875	0.75	8	0	TRUE
florfenicol	-0.238360655737705	0.93577	0.983433	0.5	4	0.943396226415094	FALSE
clioquinol	0.387868852459016	0.34054	0.786877530864198	0.2	5	0.62303664921466	FALSE
N-acetyl-L-leucine	0.440163934426229	0.31825	0.782256435272045	0.25	4	0.373913043478261	FALSE
fluspirilene	-0.240819672131148	0.92981	0.982235596774193	0.25	4	0.982300884955752	FALSE
idazoxan	0.349508196721312	0.60454	0.900152698412698	0.5	4	0.5078125	FALSE
bephenium hydroxynaphthoate	0.62655737704918	0.02001	0.235973783783784	0.4	5	0.00740740740740741	FALSE
altretamine	0.658032786885246	0.03074	0.34342	0.5	4	0.032258064516129	FALSE
megestrol	-0.491147540983607	0.20197	0.719098617886179	0.5	4	0.204081632653061	FALSE
oxybenzone	0.52983606557377	0.14335	0.653815853658537	0.75	4	0.417647058823529	TRUE
pipemidic acid	-0.346065573770492	0.74333	0.950316103515625	0	3	0.752688172043011	FALSE
dexibuprofen	0.30344262295082	0.75828	0.952580153550864	0.25	4	0.621428571428571	FALSE
flurbiprofen	0.294590163934426	0.68406	0.933716934306569	0.4	5	0.793103448275862	FALSE
prasterone	-0.453934426229508	0.28212	0.764279325153374	0.5	4	0.184	FALSE
desoxycortone	0.244098360655738	0.92172	0.978361003236246	0.5	4	0.863636363636364	FALSE
promethazine	-0.395409836065574	0.45186	0.847822129760226	0.5	4	0.523809523809524	FALSE
dioxybenzone	-0.41016393442623	0.40501	0.833530923076923	0.5	4	0.483870967741935	FALSE
etynodiol	0.297213114754098	0.77722	0.953153571428571	0.5	4	0.869565217391304	FALSE
nimodipine	-0.345573770491803	0.61829	0.909689036954087	0.5	4	0.593333333333333	FALSE
nilutamide	-0.490655737704918	0.20271	0.719098617886179	0.5	4	0.218085106382979	FALSE
ursodeoxycholic acid	-0.333606557377049	0.77585	0.953153571428571	0.333333333333333	3	0.908163265306122	FALSE
chrysin	-0.785081967213115	0.01959	0.235259724770642	1	3	0.0252525252525253	TRUE
adrenosterone	0.377377049180328	0.50929	0.869179413298566	0.25	4	0.514492753623188	FALSE
nabumetone	-0.331639344262295	0.66541	0.922831221052632	0.5	4	0.740506329113924	FALSE
bacitracin	0.627868852459016	0.10777	0.575799714285714	0.666666666666667	3	0.108843537414966	TRUE
ketorolac	0.385245901639344	0.48334	0.857279864682003	0.25	4	0.474576271186441	FALSE
adipiodone	0.395737704918033	0.45087	0.847822129760226	0.25	4	0.360902255639098	FALSE
octopamine	0.470491803278689	0.2438	0.764279325153374	0.25	4	0.203488372093023	FALSE
proxymetacaine	-0.369016393442623	0.53851	0.88220397755611	0	4	0.518716577540107	FALSE
proxyphylline	-0.310655737704918	0.73496	0.948870393700787	0.5	4	0.847290640394089	FALSE
atropine methonitrate	0.357540983606557	0.71184	0.946667746478873	0.333333333333333	3	0.705426356589147	FALSE
nisoxetine	-0.368360655737705	0.54047	0.88220397755611	0	4	0.591463414634146	FALSE
Prestwick-920	-0.203770491803279	0.9856	0.994013050847458	0.25	4	0.949438202247191	FALSE
protriptyline	0.618524590163934	0.05307	0.446310636942675	0.5	4	0.134078212290503	FALSE
esculetin	0.527049180327869	0.27248	0.764279325153374	0.333333333333333	3	0.429487179487179	FALSE
nipecotic acid	-0.377377049180328	0.50929	0.869179413298566	0.25	4	0.718085106382979	FALSE
aminocaproic acid	-0.492732240437159	0.34995	0.797171909722222	0.666666666666667	3	0.448979591836735	TRUE
denatonium benzoate	-0.215737704918033	0.97449	0.991630969743987	0.25	4	0.989637305699482	FALSE
remoxipride	-0.63983606557377	0.03982	0.388987910447761	0.75	4	0.139664804469274	TRUE
Prestwick-981	0.241857923497268	0.98007	0.993734802478699	0.333333333333333	3	0.947089947089947	FALSE
gliquidone	-0.224098360655738	0.9629	0.989353296703297	0.25	4	0.974025974025974	FALSE
alfadolone	-0.374426229508197	0.66517	0.922831221052632	0	3	0.661971830985915	FALSE
flucloxacillin	-0.329344262295082	0.6729	0.924376516264428	0.25	4	0.60126582278481	FALSE
isradipine	-0.294590163934426	0.78495	0.953153571428571	0.5	4	0.747311827956989	FALSE
halofantrine	-0.659672131147541	0.07866	0.508071666666667	0.666666666666667	3	0.0797101449275362	TRUE
scopoletin	-0.634754098360656	0.26587	0.764279325153374	0	2	0.365384615384615	FALSE
Prestwick-972	-0.32983606557377	0.79053	0.956380563770795	0	3	0.806896551724138	FALSE
rilmenidine	-0.314262295081967	0.72344	0.94732186440678	0.5	4	0.828767123287671	FALSE
pizotifen	-0.174262295081967	0.99764	0.998402721712538	0.25	4	0.991379310344828	FALSE
alfaxalone	-0.461912568306011	0.42663	0.839546765578635	0.666666666666667	3	0.547872340425532	TRUE
trapidil	0.629672131147541	0.10559	0.568795514403292	0	3	0.2	FALSE
tiletamine	-0.344262295081967	0.62257	0.909849224806202	0.5	4	0.704545454545455	FALSE
articaine	-0.455027322404372	0.44435	0.84620761627907	0.666666666666667	3	0.378378378378378	TRUE
enilconazole	-0.49983606557377	0.18655	0.699900303030303	0.75	4	0.204968944099379	TRUE
pirlindole	0.419125683060109	0.54051	0.88220397755611	0.666666666666667	3	0.624242424242424	TRUE
Prestwick-983	-0.361803278688525	0.69974	0.942079694189602	0.333333333333333	3	0.849315068493151	FALSE
ribavirin	-0.415737704918033	0.38851	0.819463510466989	0.5	4	0.572368421052632	FALSE
azapropazone	-0.494371584699454	0.34619	0.793721663747811	0.666666666666667	3	0.344594594594595	TRUE
deptropine	-0.434426229508197	0.33445	0.784816666666667	0.5	4	0.5	FALSE
isometheptene	-0.339016393442623	0.64037	0.912021666666667	0.5	4	0.793103448275862	FALSE
clofilium tosylate	0.623770491803279	0.11233	0.590521967871486	0.666666666666667	3	0.146067415730337	TRUE
quinidine	-0.598524590163934	0.14451	0.656818020833333	0	3	0.126506024096386	FALSE
lidoflazine	-0.36344262295082	0.69514	0.941965072463768	0.333333333333333	3	0.64963503649635	FALSE
mitoxantrone	0.403715846994535	0.58415	0.891537194412107	0.666666666666667	3	0.748538011695906	TRUE
hydrocortisone	-0.399781420765027	0.59451	0.895527721518987	0.666666666666667	3	0.697368421052632	TRUE
doxorubicin	0.88344262295082	0.00298	0.055726	1	3	0.0837988826815642	TRUE
methoxsalen	0.401912568306011	0.58874	0.895527721518987	0.666666666666667	3	0.5	TRUE
azacitidine	0.982786885245902	0	0	1	3	0.0240384615384615	TRUE
fluocinonide	-0.413934426229508	0.27143	0.764279325153374	0.6	5	0.47752808988764	TRUE
piperacillin	0.243770491803279	0.86247	0.969590196917808	0.2	5	0.867088607594937	FALSE
cefamandole	0.230327868852459	0.9525	0.986272	0.25	4	0.994791666666667	FALSE
levomepromazine	-0.245573770491803	0.91773	0.978361003236246	0.25	4	0.990654205607477	FALSE
dienestrol	-0.585846994535519	0.16376	0.673060447761194	0.666666666666667	3	0.134328358208955	TRUE
methacholine chloride	-0.408633879781421	0.56988	0.891537194412107	0.666666666666667	3	0.727748691099476	TRUE
cromoglicic acid	-0.408196721311475	0.80186	0.95790664845173	0.5	2	0.784530386740331	FALSE
ifosfamide	-0.246885245901639	0.9758	0.991630969743987	0.333333333333333	3	0.975609756097561	FALSE
imidurea	0.350983606557377	0.72984	0.947949287128713	0.333333333333333	3	0.740157480314961	FALSE
mecamylamine	0.542295081967213	0.24078	0.764279325153374	0.333333333333333	3	0.193798449612403	FALSE
Prestwick-1082	0.329945355191257	0.79014	0.956380563770795	0.333333333333333	3	0.905263157894737	FALSE
prednicarbate	-0.485191256830601	0.36775	0.813149915540541	0.666666666666667	3	0.267515923566879	TRUE
meprylcaine	0.251147540983607	0.90278	0.97634794892916	0.25	4	0.924137931034483	FALSE
cyproterone	0.380819672131148	0.4978	0.862506662269129	0	4	0.624	FALSE
Prestwick-1084	0.270655737704918	0.85446	0.969590196917808	0.5	4	0.917525773195876	FALSE
sulfadoxine	0.383934426229508	0.63805	0.912021666666667	0.333333333333333	3	0.616541353383459	FALSE
natamycin	-0.302950819672131	0.75977	0.953153571428571	0.5	4	0.888888888888889	FALSE
saquinavir	-0.329016393442623	0.67425	0.925150157232704	0.5	4	0.693181818181818	FALSE
sertaconazole	-0.282622950819672	0.82138	0.966894262589928	0.5	4	0.828877005347594	FALSE
piperidolate	-0.539672131147541	0.24627	0.764279325153374	0.666666666666667	3	0.5	TRUE
milrinone	0.55879781420765	0.2094	0.729001595744681	0.666666666666667	3	0.36	TRUE
dexpropranolol	-0.296448087431694	0.8952	0.97634794892916	0.333333333333333	3	0.88265306122449	FALSE
Prestwick-1085	0.498032786885246	0.1896	0.699900303030303	0.5	4	0.13986013986014	FALSE
cyclopentolate	0.28016393442623	0.82808	0.966955147190009	0.25	4	0.782894736842105	FALSE
verteporfin	0.802622950819672	0.01504	0.202962474226804	1	3	0.114285714285714	TRUE
ronidazole	-0.286284153005465	0.91768	0.978361003236246	0.333333333333333	3	0.966666666666667	FALSE
repaglinide	-0.326229508196721	0.68353	0.933716934306569	0.25	4	0.892682926829268	FALSE
trifluridine	0.44	0.31852	0.782256435272045	0.5	4	0.542105263157895	FALSE
methanthelinium bromide	0.439672131147541	0.31962	0.782699275092937	0.25	4	0.290540540540541	FALSE
