	enrichment	p	FDR	nonNull	instanceCount	specificity	reliable
amrinone	0.361639344262295	0.56385	0.848174890929966	0.75	4	0.613138686131387	TRUE
carbinoxamine	0.305901639344262	0.75031	0.924817128060264	0.5	4	0.75177304964539	FALSE
bergenin	-0.307213114754098	0.74605	0.924817128060264	0.5	4	0.805194805194805	FALSE
azlocillin	0.224590163934426	0.96225	0.990775102201258	0.5	4	0.935185185185185	FALSE
butacaine	-0.304426229508197	0.75538	0.928162045028143	0.25	4	0.821621621621622	FALSE
securinine	-0.57672131147541	0.08784	0.417552028985507	0.75	4	0.259493670886076	TRUE
cefapirin	0.314262295081967	0.72344	0.92053612244898	0.5	4	0.746153846153846	FALSE
gabapentin	0.341967213114754	0.63004	0.87959776119403	0.25	4	0.560606060606061	FALSE
iopamidol	-0.480491803278689	0.22251	0.609944707112971	0.25	4	0.431372549019608	FALSE
methazolamide	-0.397868852459016	0.44401	0.7806225	0.25	4	0.597087378640777	FALSE
clidinium bromide	0.501147540983607	0.18457	0.567069836065574	0.5	4	0.154362416107383	FALSE
cefoxitin	-0.278360655737705	0.83303	0.947845311958405	0.25	4	0.820359281437126	FALSE
alimemazine	0.41016393442623	0.40501	0.756311111111111	0.5	4	0.460606060606061	FALSE
iopromide	-0.664262295081967	0.02812	0.221741445783133	0.75	4	0.0808823529411765	TRUE
pyrithyldione	-0.732786885245902	0.01006	0.121930925925926	0.75	4	0.0352112676056338	TRUE
sulfamonomethoxine	-0.599344262295082	0.06737	0.372098438818565	0.75	4	0.230263157894737	TRUE
DL-thiorphan	0.338360655737705	0.93795	0.979171509134234	0.5	2	0.933823529411765	FALSE
alpha-yohimbine	-0.344207650273224	0.74844	0.924817128060264	0.333333333333333	3	0.772413793103448	FALSE
corynanthine	0.749672131147541	0.03122	0.236225317919075	1	3	0.0546875	TRUE
salsolinol	-0.450491803278689	0.45614	0.78875463672391	0	3	0.419161676646707	FALSE
Prestwick-691	-0.836229508196721	0.00876	0.110258076923077	1	3	0.0657894736842105	TRUE
mycophenolic acid	0.882131147540984	0.00307	0.0484172289156626	1	3	0.050251256281407	TRUE
harmalol	-0.497814207650273	0.33785	0.703093243243243	0.666666666666667	3	0.456647398843931	TRUE
metacycline	0.615573770491803	0.05503	0.333491990740741	0.75	4	0.0833333333333333	TRUE
pronetalol	0.552950819672131	0.11367	0.468934842767296	0.75	4	0.0803571428571429	TRUE
Prestwick-984	0.425901639344262	0.3583	0.723307956989247	0.75	4	0.340909090909091	TRUE
cyclopenthiazide	-0.832459016393443	0.00147	0.0256564	1	4	0	TRUE
meptazinol	0.366393442622951	0.54763	0.841303617269545	0.5	4	0.511811023622047	FALSE
etofenamate	0.509508196721312	0.17108	0.546204195121951	0.5	4	0.175438596491228	FALSE
nifurtimox	0.31672131147541	0.71529	0.916019043902439	0.5	4	0.648148148148148	FALSE
pancuronium bromide	0.374918032786885	0.51777	0.832072839805825	0.5	4	0.634146341463415	FALSE
gibberellic acid	0.274262295081967	0.84455	0.952210120585702	0.25	4	0.768	FALSE
naftopidil	0.666393442622951	0.0739	0.385398804780876	1	3	0.0336134453781513	TRUE
sitosterol	0.675409836065574	0.02391	0.207272781456954	1	4	0.0258620689655172	TRUE
fluvoxamine	0.440983606557377	0.31604	0.6889675	0.75	4	0.221428571428571	TRUE
apramycin	0.570327868852459	0.09457	0.430606458333333	0.75	4	0.128712871287129	TRUE
etamsylate	0.572131147540984	0.09254	0.426531197183099	1	4	0.128440366972477	TRUE
letrozole	0.220655737704918	0.96777	0.993548425998434	0.5	4	0.946428571428571	FALSE
molindone	0.311475409836066	0.73203	0.9222591626564	0.5	4	0.739495798319328	FALSE
sotalol	0.437049180327869	0.32695	0.691722048387097	0.75	4	0.169642857142857	TRUE
tracazolate	0.244590163934426	0.9205	0.974406054971706	0.5	4	0.941176470588235	FALSE
proscillaridin	-0.663060109289618	0.07603	0.39167734375	0.666666666666667	3	0.163636363636364	TRUE
cefalonium	0.292677595628415	0.90389	0.967964292722813	0.666666666666667	3	0.890625	TRUE
epitiostanol	0.277377049180328	0.83561	0.947845311958405	0.5	4	0.86	FALSE
moxonidine	0.619344262295082	0.11755	0.471827874251497	1	3	0.145161290322581	TRUE
oxamniquine	0.255081967213115	0.89348	0.966806930041152	0.25	4	0.836065573770492	FALSE
Prestwick-967	-0.406065573770492	0.41806	0.763157938718663	0.5	4	0.456043956043956	FALSE
zardaverine	0.40327868852459	0.42664	0.772705034293553	0.75	4	0.474820143884892	TRUE
sanguinarine	0.901475409836066	0.01926	0.187429407407407	1	2	0.144736842105263	TRUE
fluticasone	-0.305081967213115	0.75333	0.926794144736842	0.5	4	0.807692307692308	FALSE
fursultiamine	0.343934426229508	0.62384	0.874311092077088	0.75	4	0.491228070175439	TRUE
etilefrine	-0.335081967213115	0.65354	0.892265680412371	0.5	4	0.624113475177305	FALSE
tocainide	-0.547213114754098	0.12039	0.471827874251497	0.75	4	0.245161290322581	TRUE
zalcitabine	-0.446885245901639	0.30068	0.684475190972222	0.25	4	0.203947368421053	FALSE
decamethonium bromide	0.373770491803279	0.52195	0.832072839805825	0.5	4	0.377622377622378	FALSE
memantine	0.322459016393443	0.69592	0.91370038114343	0.5	4	0.639455782312925	FALSE
harpagoside	-0.45344262295082	0.28335	0.675601366120218	0.25	4	0.394904458598726	FALSE
zuclopenthixol	-0.394098360655738	0.45585	0.78875463672391	0.5	4	0.317829457364341	FALSE
gabexate	-0.708524590163934	0.01439	0.155673636363636	0.75	4	0.0844155844155844	TRUE
alprostadil	-0.393770491803279	0.16991	0.544883251833741	0.428571428571429	7	0.336	FALSE
benzathine benzylpenicillin	-0.551311475409836	0.11568	0.471827874251497	0.75	4	0.284671532846715	TRUE
methyldopate	-0.618852459016393	0.05282	0.323090560747664	0.75	4	0.160583941605839	TRUE
3-acetamidocoumarin	-0.629508196721312	0.04599	0.300679253731343	0.5	4	0.298701298701299	FALSE
ozagrel	-0.254098360655738	0.89564	0.966806930041152	0.5	4	0.92485549132948	FALSE
asiaticoside	0.270819672131148	0.85403	0.954414346349745	0.5	4	0.9	FALSE
proguanil	-0.29655737704918	0.8949	0.966806930041152	0.333333333333333	3	0.911111111111111	FALSE
pivampicillin	0.410327868852459	0.40447	0.756311111111111	0.75	4	0.336	TRUE
tribenoside	-0.744426229508197	0.00839	0.107134660194175	0.75	4	0	TRUE
risperidone	0.573060109289617	0.18409	0.567069836065574	0.666666666666667	3	0.0491803278688525	TRUE
levocabastine	0.45	0.29256	0.681821298932384	0.75	4	0.163934426229508	TRUE
roxarsone	0.594754098360656	0.07139	0.382696260162602	1	4	0.0476190476190476	TRUE
piribedil	-0.330655737704918	0.66869	0.900530051440329	0.5	4	0.725	FALSE
betulin	-0.54672131147541	0.23206	0.621027	0.333333333333333	3	0.220779220779221	FALSE
lymecycline	0.76344262295082	0.00632	0.0880093617021277	1	4	0.0176991150442478	TRUE
talampicillin	0.687704918032787	0.01981	0.189520434782609	1	4	0	TRUE
rimexolone	0.531147540983607	0.14151	0.511442438356164	0.75	4	0.218487394957983	TRUE
torasemide	0.448032786885246	0.29754	0.684475190972222	0.75	4	0.209090909090909	TRUE
etomidate	0.74983606557377	0.03115	0.236225317919075	1	3	0.0917431192660551	TRUE
moracizine	-0.31	0.73699	0.924817128060264	0.5	4	0.754966887417219	FALSE
phensuximide	-0.57327868852459	0.09134	0.422534098939929	0.75	4	0.142857142857143	TRUE
S-propranolol	-0.220327868852459	0.96818	0.993548425998434	0.25	4	0.957317073170732	FALSE
spaglumic acid	-0.528032786885246	0.44542	0.7806225	0	2	0.559139784946237	FALSE
netilmicin	-0.405901639344262	0.4186	0.763157938718663	0.25	4	0.494186046511628	FALSE
tridihexethyl	-0.291311475409836	0.79509	0.939298811881188	0.25	4	0.904040404040404	FALSE
iopanoic acid	-0.422786885245902	0.36708	0.730254893617021	0.25	4	0.38	FALSE
ioxaglic acid	0.337049180327869	0.76695	0.934645285451197	0.666666666666667	3	0.762295081967213	TRUE
lansoprazole	-0.265737704918033	0.86699	0.956341946082561	0.5	4	0.933333333333333	FALSE
cyclic adenosine monophosphate	-0.505245901639344	0.1779	0.555778281622912	0.5	4	0.363636363636364	FALSE
loracarbef	-0.671967213114754	0.02517	0.212564709677419	0.5	4	0.031413612565445	FALSE
procarbazine	-0.640655737704918	0.09474	0.430606458333333	0.333333333333333	3	0.0161290322580645	FALSE
penbutolol	-0.532568306010929	0.26021	0.648790266666667	0.666666666666667	3	0.325925925925926	TRUE
pivmecillinam	-0.589180327868852	0.07645	0.39167734375	0.25	4	0.110497237569061	FALSE
naftifine	-0.562622950819672	0.1025	0.446451627906977	0.5	4	0.143790849673203	FALSE
bethanechol	-0.41655737704918	0.38618	0.745050412371134	0.5	4	0.488505747126437	FALSE
Prestwick-1083	-0.514043715846995	0.30035	0.684475190972222	0.666666666666667	3	0.36	TRUE
Prestwick-1103	-0.549344262295082	0.11796	0.471827874251497	0.25	4	0.337748344370861	FALSE
viomycin	-0.524590163934426	0.15044	0.522870848806366	0.5	4	0.496402877697842	FALSE
levopropoxyphene	-0.473606557377049	0.23706	0.629349254032258	0.5	4	0.522875816993464	FALSE
nafcillin	-0.430163934426229	0.34641	0.711481197511664	0.25	4	0.352272727272727	FALSE
liothyronine	0.316229508196721	0.7171	0.916019043902439	0.5	4	0.815126050420168	FALSE
etidronic acid	0.32	0.70391	0.91523408142999	0.5	4	0.613793103448276	FALSE
theophylline	0.327213114754098	0.67989	0.905367253306206	0.75	4	0.634328358208955	TRUE
spectinomycin	0.485081967213115	0.21342	0.600788774193548	0.75	4	0.0902777777777778	TRUE
cefsulodin	0.335737704918033	0.65155	0.892265680412371	0.5	4	0.643410852713178	FALSE
benzthiazide	-0.37327868852459	0.5235	0.832072839805825	0.25	4	0.607142857142857	FALSE
procyclidine	0.230983606557377	0.9513	0.985167484177215	0.25	4	0.985507246376812	FALSE
roxithromycin	0.439344262295082	0.32074	0.6889675	0.75	4	0.507575757575758	TRUE
Prestwick-864	0.261475409836066	0.87758	0.959980642201835	0.5	4	0.84251968503937	FALSE
theobromine	0.321311475409836	0.7001	0.91523408142999	0.25	4	0.641379310344828	FALSE
piromidic acid	0.625737704918033	0.04823	0.305812753623188	0.75	4	0.048	TRUE
fosfosal	0.490327868852459	0.20342	0.590414146341463	0.75	4	0.134751773049645	TRUE
trichlormethiazide	0.43983606557377	0.31909	0.6889675	0.75	4	0.25	TRUE
tetroquinone	0.359016393442623	0.57348	0.851532698412699	0.5	4	0.514084507042254	FALSE
amiprilose	0.461803278688525	0.26357	0.654673870967742	0.75	4	0.253521126760563	TRUE
beclometasone	0.559125683060109	0.20876	0.597958074398249	0.666666666666667	3	0.0961538461538462	TRUE
simvastatin	0.418032786885246	0.38192	0.741740771513353	0.5	4	0.45679012345679	FALSE
reserpine	0.691147540983607	0.05903	0.343423422222222	1	3	0.0858895705521472	TRUE
trimipramine	0.270491803278689	0.85462	0.954414346349745	0.5	4	0.864864864864865	FALSE
suprofen	-0.187868852459016	0.99412	0.997021666666667	0.5	4	0.99390243902439	FALSE
oxolamine	-0.498360655737705	0.18895	0.574304942528736	0	4	0.276923076923077	FALSE
indoprofen	-0.257868852459016	0.88684	0.966589142381349	0.5	4	0.960264900662252	FALSE
mestranol	0.298032786885246	0.77517	0.934645285451197	0.5	4	0.797752808988764	FALSE
tolmetin	-0.255245901639344	0.89307	0.966806930041152	0.5	4	0.854545454545454	FALSE
arcaine	0.334098360655738	0.65695	0.892265680412371	0.75	4	0.687943262411348	TRUE
chloropyramine	0.260983606557377	0.87931	0.959980642201835	0.5	4	0.86875	FALSE
(+/-)-catechin	-0.448524590163934	0.29646	0.684475190972222	0.5	4	0.275641025641026	FALSE
propantheline bromide	0.412786885245902	0.39701	0.753168246376812	0.75	4	0.291970802919708	TRUE
carbenoxolone	0.358524590163934	0.57522	0.851768076923077	0.75	4	0.673202614379085	TRUE
levobunolol	-0.445081967213115	0.30528	0.687013151618399	0.25	4	0.493589743589744	FALSE
Prestwick-857	-0.476065573770492	0.23133	0.620970286885246	0.5	4	0.365384615384615	FALSE
paromomycin	0.323934426229508	0.69121	0.909432683417085	0.5	4	0.640718562874252	FALSE
scopolamine	0.306065573770492	0.74976	0.924817128060264	0.5	4	0.818181818181818	FALSE
furazolidone	-0.540327868852459	0.12915	0.491439224137931	0.75	4	0.235668789808917	TRUE
nadolol	-0.89016393442623	2e-04	0.00429180327868852	1	4	0	TRUE
lasalocid	-0.516065573770492	0.16202	0.541531964285714	0.5	4	0.398148148148148	FALSE
iocetamic acid	-0.647540983606557	0.03572	0.25323579787234	0.75	4	0.0147058823529412	TRUE
iodixanol	-0.334043715846995	0.77454	0.934645285451197	0.333333333333333	3	0.82	FALSE
doxazosin	0.911803278688525	9e-05	0.00199677966101695	1	4	0	TRUE
paracetamol	-0.320819672131148	0.70139	0.91523408142999	0.5	4	0.747191011235955	FALSE
ioversol	0.542786885245902	0.12609	0.486878495575221	0.75	4	0.0526315789473684	TRUE
diclofenamide	0.183770491803279	0.9955	0.997021666666667	0.5	4	1	FALSE
latamoxef	0.614426229508197	0.12346	0.47955234421365	1	3	0.13768115942029	TRUE
dimethadione	0.468196721311475	0.24891	0.640359726027397	0.75	4	0.149122807017544	TRUE
ganciclovir	0.570491803278689	0.09435	0.430606458333333	0.75	4	0.0814814814814815	TRUE
rolitetracycline	0.394262295081967	0.45533	0.78875463672391	0.75	4	0.496240601503759	TRUE
fluvastatin	-0.290983606557377	0.79584	0.939298811881188	0.5	4	0.756944444444444	FALSE
phthalylsulfathiazole	0.53344262295082	0.07344	0.38453184	0.8	5	0.345132743362832	TRUE
capsaicin	0.406885245901639	0.41543	0.763157938718663	0.5	4	0.24031007751938	FALSE
sulconazole	0.655901639344262	0.03167	0.2368916	1	4	0.13125	TRUE
aminophylline	-0.209836065573771	0.9802	0.995408688906129	0.5	4	0.98936170212766	FALSE
ethaverine	0.49344262295082	0.19773	0.580821163310962	0.5	4	0.258064516129032	FALSE
profenamine	0.225901639344262	0.96	0.990775102201258	0.25	4	0.951351351351351	FALSE
equilin	-0.474098360655738	0.14866	0.521704932975871	0.2	5	0.130434782608696	FALSE
Prestwick-860	0.366229508196721	0.54824	0.841303617269545	0.75	4	0.658536585365854	TRUE
luteolin	0.684590163934426	0.02076	0.194106	1	4	0.145985401459854	TRUE
carbachol	0.366393442622951	0.54763	0.841303617269545	0.5	4	0.611510791366906	FALSE
nicotinic acid	0.43	0.34687	0.711481197511664	0.5	4	0.324137931034483	FALSE
3-acetylcoumarin	0.37	0.39768	0.753347496382055	0.8	5	0.36	TRUE
hymecromone	-0.228524590163934	0.95554	0.988191603475513	0.5	4	0.963855421686747	FALSE
(+)-isoprenaline	0.334426229508197	0.65602	0.892265680412371	0.25	4	0.740932642487047	FALSE
nizatidine	-0.650327868852459	0.03442	0.248278461538462	0.5	4	0.0677966101694915	FALSE
propofol	-0.241803278688525	0.92735	0.977235844051447	0.25	4	0.926829268292683	FALSE
pentetic acid	-0.421639344262295	0.25414	0.644144468085106	0.2	5	0.20625	FALSE
crotamiton	0.251475409836066	0.90213	0.967523603603603	0.25	4	0.941747572815534	FALSE
bemegride	0.249016393442623	0.90829	0.969288916938111	0.5	4	0.816666666666667	FALSE
esculin	0.559508196721311	0.10602	0.448877916666667	0.75	4	0.0247933884297521	TRUE
caffeic acid	0.284754098360656	0.92081	0.974406054971706	0.666666666666667	3	0.875	TRUE
monobenzone	0.461311475409836	0.2649	0.656003747645951	0.25	4	0.323170731707317	FALSE
thioperamide	-0.83	0.00028	0.00581777777777778	1	5	0	TRUE
eticlopride	-0.527704918032787	0.14605	0.519509375	0.5	4	0.272727272727273	FALSE
bretylium tosilate	-0.444262295081967	0.30724	0.687013151618399	0.5	4	0.335164835164835	FALSE
propranolol	-0.309508196721311	0.73853	0.924817128060264	0.5	4	0.754189944134078	FALSE
digoxigenin	-0.587540983606557	0.03541	0.25323579787234	0.6	5	0.130952380952381	TRUE
felbinac	-0.842622950819672	0.00123	0.0223620833333333	1	4	0.0141843971631206	TRUE
diloxanide	-0.714098360655738	0.01333	0.150422155172414	0.75	4	0.05	TRUE
2-aminobenzenesulfonamide	-0.371147540983607	0.53086	0.832210467065868	0.5	4	0.715277777777778	FALSE
xamoterol	-0.551420765027322	0.22273	0.609944707112971	0.666666666666667	3	0.376712328767123	TRUE
primidone	-0.351967213114754	0.59693	0.860577694840834	0.25	4	0.641304347826087	FALSE
pralidoxime	-0.296065573770492	0.7809	0.93522241537054	0.25	4	0.766081871345029	FALSE
(-)-atenolol	0.432131147540984	0.34087	0.708252111111111	0.75	4	0.220588235294118	TRUE
meglumine	-0.219508196721311	0.96926	0.993548425998434	0.5	4	0.967532467532468	FALSE
butyl hydroxybenzoate	0.338524590163934	0.51158	0.830922667493797	0.4	5	0.539393939393939	FALSE
metyrapone	0.674426229508197	0.02438	0.208584444444444	1	4	0.0487804878048781	TRUE
estrone	-0.398196721311475	0.4429	0.7806225	0.25	4	0.448275862068966	FALSE
rolipram	0.519016393442623	0.15804	0.5387353125	0.5	4	0.11875	FALSE
flucytosine	-0.237540983606557	0.93743	0.979171509134234	0.25	4	0.942196531791908	FALSE
tyloxapol	0.668196721311475	0.02667	0.2181939375	1	4	0.0990990990990991	TRUE
cantharidin	0.947704918032787	1e-05	0.00023375	1	1	0.230769230769231	FALSE
aminohippuric acid	0.454098360655738	0.28176	0.673036204379562	0.75	4	0.263157894736842	TRUE
urapidil	0.285409836065574	0.81318	0.945479307282416	0.5	4	0.859154929577465	FALSE
lorglumide	0.468852459016393	0.15706	0.538197748691099	0.8	5	0.273504273504274	TRUE
tonzonium bromide	0.461147540983607	0.26529	0.656003747645951	0.25	4	0.494897959183673	FALSE
(-)-MK-801	-0.31344262295082	0.72608	0.9222591626564	0.5	4	0.810810810810811	FALSE
terguride	0.257540983606557	0.57848	0.853341227477478	0.5	8	0.516129032258065	FALSE
florfenicol	-0.274918032786885	0.84257	0.951617023295945	0.25	4	0.842767295597484	FALSE
clioquinol	0.464098360655738	0.16541	0.543120175438596	0.8	5	0.403141361256544	TRUE
N-acetyl-L-leucine	0.574262295081967	0.09034	0.421628434163701	1	4	0.147826086956522	TRUE
fluspirilene	0.360819672131148	0.56701	0.850190252004582	0.5	4	0.748743718592965	FALSE
idazoxan	0.438688524590164	0.32243	0.6889675	0.5	4	0.2421875	FALSE
bephenium hydroxynaphthoate	0.650819672131148	0.01349	0.150926581196581	1	5	0.00740740740740741	TRUE
altretamine	0.386229508196721	0.48009	0.805495915492958	0.5	4	0.432258064516129	FALSE
megestrol	-0.560163934426229	0.10541	0.448877916666667	0.75	4	0.108843537414966	TRUE
oxybenzone	0.302295081967213	0.76214	0.933247202993452	0.5	4	0.864705882352941	FALSE
pipemidic acid	0.413060109289617	0.55756	0.84440336416185	0.666666666666667	3	0.444444444444444	TRUE
dexibuprofen	0.318524590163934	0.70946	0.916019043902439	0.75	4	0.564285714285714	TRUE
flurbiprofen	0.40344262295082	0.29776	0.684475190972222	0.4	5	0.386206896551724	FALSE
prasterone	-0.294098360655738	0.78663	0.936783535811423	0.5	4	0.808	FALSE
desoxycortone	0.478032786885246	0.22714	0.618141912681913	0.75	4	0.109090909090909	TRUE
promethazine	0.34672131147541	0.61445	0.86765377562028	0.25	4	0.736111111111111	FALSE
dioxybenzone	0.325737704918033	0.68538	0.90897914893617	0.75	4	0.658730158730159	TRUE
etynodiol	0.266229508196721	0.86605	0.956341946082561	0.5	4	0.937888198757764	FALSE
nimodipine	-0.654098360655738	0.03266	0.241536384180791	0.75	4	0.02	TRUE
nilutamide	-0.248032786885246	0.91106	0.969575235772358	0.25	4	0.898936170212766	FALSE
ursodeoxycholic acid	0.710983606557377	0.04809	0.305812753623188	1	3	0.0517241379310345	TRUE
chrysin	0.31672131147541	0.83729	0.948068988764045	0.333333333333333	3	0.903508771929825	FALSE
adrenosterone	0.493114754098361	0.19829	0.580821163310962	0.5	4	0.22463768115942	FALSE
nabumetone	0.393606557377049	0.4572	0.789544591029024	0.5	4	0.487012987012987	FALSE
bacitracin	-0.668688524590164	0.07234	0.383372712550607	0.666666666666667	3	0.0606060606060606	TRUE
ketorolac	-0.28344262295082	0.819	0.947381592300962	0.25	4	0.855670103092783	FALSE
adipiodone	-0.181311475409836	0.99622	0.997021666666667	0.5	4	0.994413407821229	FALSE
octopamine	-0.381639344262295	0.49516	0.81942407079646	0.25	4	0.464285714285714	FALSE
proxymetacaine	-0.351311475409836	0.59891	0.860577694840834	0.25	4	0.60427807486631	FALSE
proxyphylline	0.472622950819672	0.23937	0.63045338028169	0.75	4	0.18348623853211	TRUE
atropine methonitrate	0.408142076502732	0.57144	0.851532698412699	0.666666666666667	3	0.496124031007752	TRUE
nisoxetine	-0.336393442622951	0.64906	0.891521028331584	0.25	4	0.689024390243902	FALSE
Prestwick-920	0.374590163934426	0.51905	0.832072839805825	0.75	4	0.485074626865672	TRUE
protriptyline	0.434590163934426	0.33421	0.699448596491228	0.5	4	0.502793296089385	FALSE
esculetin	-0.577377049180328	0.177	0.554289473684211	0.333333333333333	3	0.185897435897436	FALSE
nipecotic acid	-0.340327868852459	0.63562	0.885385319148936	0.25	4	0.829787234042553	FALSE
aminocaproic acid	0.237704918032787	0.98334	0.996689783783784	0.333333333333333	3	0.991379310344828	FALSE
denatonium benzoate	0.467377049180328	0.2506	0.640694140625	0.75	4	0.252100840336134	TRUE
remoxipride	-0.387704918032787	0.47525	0.800646396396396	0.5	4	0.681564245810056	FALSE
Prestwick-981	0.31344262295082	0.84755	0.953129682130584	0.666666666666667	3	0.777777777777778	TRUE
gliquidone	-0.47344262295082	0.23735	0.629349254032258	0.25	4	0.188311688311688	FALSE
alfadolone	-0.609016393442623	0.12998	0.491439224137931	0.333333333333333	3	0.0985915492957746	FALSE
flucloxacillin	-0.327377049180328	0.67918	0.905342790224033	0.5	4	0.60126582278481	FALSE
isradipine	0.21344262295082	0.97677	0.994697717391304	0.5	4	0.976190476190476	FALSE
halofantrine	-0.558524590163934	0.20979	0.59829	0.666666666666667	3	0.253623188405797	TRUE
scopoletin	0.348852459016393	0.92239	0.975289588045234	0.5	2	0.942307692307692	FALSE
Prestwick-972	0.27983606557377	0.93026	0.977295617977528	0.333333333333333	3	0.952095808383233	FALSE
rilmenidine	-0.61016393442623	0.05883	0.343423422222222	0.75	4	0.0684931506849315	TRUE
pizotifen	-0.513606557377049	0.16531	0.543120175438596	0.5	4	0.172413793103448	FALSE
alfaxalone	0.537868852459016	0.24998	0.640359726027397	0.666666666666667	3	0.258064516129032	TRUE
trapidil	0.419836065573771	0.53836	0.836753076923077	0.666666666666667	3	0.706666666666667	TRUE
tiletamine	-0.379180327868852	0.50316	0.825358947368421	0.5	4	0.596590909090909	FALSE
articaine	-0.595901639344262	0.14821	0.521704932975871	0	3	0.0810810810810811	FALSE
enilconazole	-0.317377049180328	0.71287	0.916019043902439	0.25	4	0.708074534161491	FALSE
pirlindole	0.533934426229508	0.25722	0.647501884615385	0.666666666666667	3	0.272727272727273	TRUE
Prestwick-983	-0.599125683060109	0.14351	0.513263907103825	0.666666666666667	3	0.226027397260274	TRUE
ribavirin	-0.612786885245902	0.05701	0.338740769230769	0.25	4	0.171052631578947	FALSE
azapropazone	-0.504098360655738	0.32317	0.6889675	0.333333333333333	3	0.331081081081081	FALSE
deptropine	0.494590163934426	0.19564	0.579328532731377	0.5	4	0.268156424581006	FALSE
isometheptene	-0.410655737704918	0.40376	0.756311111111111	0.5	4	0.579310344827586	FALSE
clofilium tosylate	-0.323606557377049	0.81408	0.945546335403727	0.333333333333333	3	0.716417910447761	FALSE
quinidine	0.357868852459016	0.71089	0.916019043902439	0.333333333333333	3	0.705479452054795	FALSE
lidoflazine	-0.306393442622951	0.86879	0.95727787037037	0.333333333333333	3	0.897810218978102	FALSE
mitoxantrone	0.975573770491803	1e-05	0.00023375	1	3	0	TRUE
hydrocortisone	-0.302950819672131	0.87824	0.959980642201835	0.333333333333333	3	0.927631578947368	FALSE
doxorubicin	0.996393442622951	0	0	1	3	0	TRUE
methoxsalen	-0.38344262295082	0.63957	0.888744299363057	0.666666666666667	3	0.602272727272727	TRUE
azacitidine	0.655355191256831	0.08203	0.406732083333333	0.666666666666667	3	0.379807692307692	TRUE
fluocinonide	0.413606557377049	0.27196	0.661872249070632	0.6	5	0.283582089552239	TRUE
piperacillin	-0.450983606557377	0.19029	0.574304942528736	0.6	5	0.162337662337662	TRUE
cefamandole	0.354918032786885	0.58676	0.8572196875	0.5	4	0.791666666666667	FALSE
levomepromazine	-0.33672131147541	0.64829	0.891521028331584	0.5	4	0.831775700934579	FALSE
dienestrol	0.247595628415301	0.97503	0.994697717391304	0.333333333333333	3	0.99438202247191	FALSE
methacholine chloride	0.610655737704918	0.12788	0.489458830409357	1	3	0.132231404958678	TRUE
cromoglicic acid	-0.544590163934426	0.41495	0.763157938718663	0.5	2	0.397790055248619	FALSE
ifosfamide	-0.812950819672131	0.01285	0.147549561403509	1	3	0.0182926829268293	TRUE
imidurea	-0.310601092896175	0.85619	0.954414346349745	0.333333333333333	3	0.897297297297297	FALSE
mecamylamine	0.466229508196721	0.41563	0.763157938718663	0.333333333333333	3	0.341085271317829	FALSE
Prestwick-1082	-0.545191256830601	0.23488	0.626187209775967	0.666666666666667	3	0.540983606557377	TRUE
prednicarbate	-0.272786885245902	0.94177	0.979171509134234	0.333333333333333	3	0.885350318471338	FALSE
meprylcaine	-0.37327868852459	0.52378	0.832072839805825	0.5	4	0.449101796407186	FALSE
cyproterone	0.530655737704918	0.14225	0.511442438356164	0.75	4	0.224	TRUE
Prestwick-1084	0.58344262295082	0.08147	0.405491368821293	1	4	0.175257731958763	TRUE
sulfadoxine	0.613114754098361	0.12486	0.483555443786982	1	3	0.0977443609022556	TRUE
natamycin	0.511803278688525	0.16786	0.544883251833741	0.75	4	0.245614035087719	TRUE
saquinavir	0.326065573770492	0.68391	0.908971724137931	0.5	4	0.602941176470588	FALSE
sertaconazole	0.375901639344262	0.51436	0.831893740740741	0.75	4	0.456	TRUE
piperidolate	-0.333224043715847	0.7773	0.935015454545454	0.333333333333333	3	0.917525773195876	FALSE
milrinone	0.566338797814208	0.19588	0.579328532731377	0.666666666666667	3	0.352	TRUE
dexpropranolol	0.675245901639344	0.06801	0.374055	1	3	0.103448275862069	TRUE
Prestwick-1085	0.33672131147541	0.64829	0.891521028331584	0.75	4	0.58041958041958	TRUE
cyclopentolate	0.610491803278689	0.05861	0.343423422222222	1	4	0.0328947368421053	TRUE
verteporfin	0.874426229508197	0.00372	0.0559710344827586	1	3	0.0571428571428571	TRUE
ronidazole	0.393934426229508	0.6108	0.867109902702703	0.333333333333333	3	0.696078431372549	FALSE
repaglinide	0.450491803278689	0.29144	0.681241	0.75	4	0.425925925925926	TRUE
trifluridine	0.846229508196721	0.00107	0.0202989855072464	1	4	0.0157894736842105	TRUE
methanthelinium bromide	-0.212459016393443	0.9779	0.994697717391304	0.5	4	0.981707317073171	FALSE
ciprofibrate	0.565737704918033	0.09917	0.438559222972973	1	4	0.0657894736842105	TRUE
cycloserine	0.530819672131148	0.14207	0.511442438356164	0.75	4	0.253846153846154	TRUE
estriol	0.441311475409836	0.31538	0.6889675	0.5	4	0.354545454545455	FALSE
meropenem	0.689508196721311	0.01933	0.187429407407407	1	4	0.00813008130081301	TRUE
dorzolamide	0.348032786885246	0.60939	0.867109902702703	0.75	4	0.572289156626506	TRUE
piretanide	-0.495245901639344	0.1944	0.579328532731377	0.5	4	0.322222222222222	FALSE
oxprenolol	0.513770491803279	0.16506	0.543120175438596	0.75	4	0.136363636363636	TRUE
tropine	-0.246393442622951	0.91563	0.972856875	0.5	4	0.927631578947368	FALSE
