	enrichment	p	FDR	nonNull	instanceCount	specificity	reliable
carbinoxamine	0.267213114754098	0.86351	0.950778026868178	0.5	4	0.829787234042553	FALSE
bergenin	-0.382786885245902	0.49148	0.777929044740024	0.5	4	0.487012987012987	FALSE
azlocillin	0.632950819672131	0.04408	0.261269324324324	1	4	0.0277777777777778	TRUE
butacaine	0.282622950819672	0.82138	0.934132423979149	0.25	4	0.826771653543307	FALSE
securinine	-0.480327868852459	0.2228	0.586811267605634	0.5	4	0.386075949367089	FALSE
cefapirin	-0.431311475409836	0.34293	0.678089682779456	0.5	4	0.395604395604396	FALSE
gabapentin	0.395409836065574	0.45186	0.752982706480305	0.25	4	0.325757575757576	FALSE
iopamidol	-0.582950819672131	0.082	0.373110451388889	0.5	4	0.215686274509804	FALSE
methazolamide	0.418032786885246	0.38192	0.707119207920792	0.75	4	0.311320754716981	TRUE
clidinium bromide	-0.371639344262295	0.52939	0.800198048498845	0.5	4	0.521472392638037	FALSE
cefoxitin	-0.291147540983607	0.79559	0.921617088495575	0.25	4	0.778443113772455	FALSE
alimemazine	0.407540983606557	0.41341	0.741306424657534	0.25	4	0.460606060606061	FALSE
iopromide	-0.652295081967213	0.03349	0.228362849740933	0.5	4	0.0882352941176471	FALSE
pyrithyldione	-0.534426229508197	0.13703	0.470793359580053	0.5	4	0.28169014084507	FALSE
sulfamonomethoxine	-0.785901639344262	0.00422	0.0563671428571429	1	4	0.00657894736842105	TRUE
DL-thiorphan	0.907377049180328	0.01718	0.158370563380282	1	2	0.0661764705882353	TRUE
alpha-yohimbine	-0.422622950819672	0.53052	0.800981176470588	0.333333333333333	3	0.6	FALSE
corynanthine	0.551475409836066	0.22258	0.586811267605634	1	3	0.171875	TRUE
salsolinol	-0.281420765027322	0.92738	0.976621415929204	0.333333333333333	3	0.88622754491018	FALSE
Prestwick-691	-0.545737704918033	0.23375	0.597968187022901	0.333333333333333	3	0.546052631578947	FALSE
mycophenolic acid	-0.521967213114754	0.28323	0.647977804878049	0.333333333333333	3	0.460176991150442	FALSE
harmalol	-0.661475409836066	0.07728	0.359998291814947	0.333333333333333	3	0.0867052023121387	FALSE
metacycline	0.374262295081967	0.52017	0.796787235772358	0.5	4	0.608333333333333	FALSE
pronetalol	0.339016393442623	0.64037	0.860046564102564	0.5	4	0.616071428571429	FALSE
Prestwick-984	0.349344262295082	0.60531	0.837456223628692	0.75	4	0.545454545454545	TRUE
cyclopenthiazide	-0.459672131147541	0.26852	0.629915197132616	0.5	4	0.232432432432432	FALSE
meptazinol	0.677868852459016	0.02297	0.186391963190184	1	4	0.0236220472440945	TRUE
etofenamate	0.409836065573771	0.40609	0.733202496551724	0.5	4	0.368421052631579	FALSE
nifurtimox	0.228360655737705	0.95589	0.986798115141956	0.5	4	0.916666666666667	FALSE
pancuronium bromide	0.400983606557377	0.43366	0.752982706480305	0.75	4	0.504065040650406	TRUE
gibberellic acid	-0.244098360655738	0.92154	0.974212693548387	0.5	4	0.909090909090909	FALSE
naftopidil	-0.301748633879781	0.88157	0.958274904564315	0.333333333333333	3	0.901554404145078	FALSE
sitosterol	0.560819672131148	0.10486	0.424958947368421	0.75	4	0.0948275862068965	TRUE
fluvoxamine	0.503770491803279	0.18027	0.5288009375	0.75	4	0.121428571428571	TRUE
apramycin	0.644426229508197	0.03726	0.241905792079208	0.75	4	0.0495049504950495	TRUE
etamsylate	0.494918032786885	0.1948	0.550741252699784	0.75	4	0.256880733944954	TRUE
letrozole	0.374590163934426	0.51905	0.796787235772358	0.5	4	0.351190476190476	FALSE
molindone	0.579344262295082	0.08547	0.382290546075085	0.75	4	0.0756302521008403	TRUE
sotalol	0.392295081967213	0.46085	0.758808364779874	0.75	4	0.276785714285714	TRUE
tracazolate	0.532786885245902	0.13945	0.472187080103359	0.75	4	0.142857142857143	TRUE
proscillaridin	-0.417540983606557	0.54478	0.803965073280722	0.333333333333333	3	0.627272727272727	FALSE
cefalonium	-0.448633879781421	0.46054	0.758808364779874	0.666666666666667	3	0.5	TRUE
epitiostanol	0.236229508196721	0.94034	0.982125789473684	0.5	4	0.946666666666667	FALSE
moxonidine	0.411912568306011	0.56106	0.812113403083701	0.666666666666667	3	0.629032258064516	TRUE
oxamniquine	-0.264590163934426	0.8699	0.952886276150628	0.25	4	0.863157894736842	FALSE
Prestwick-967	-0.482950819672131	0.21759	0.578913231707317	0.5	4	0.258241758241758	FALSE
zardaverine	-0.229180327868852	0.95449	0.986523149171271	0.5	4	0.965317919075145	FALSE
sanguinarine	0.73344262295082	0.14178	0.474412321428571	1	2	0.302631578947368	TRUE
fluticasone	-0.541639344262295	0.12767	0.455383008130081	0.75	4	0.217948717948718	TRUE
fursultiamine	0.225737704918033	0.96038	0.987750439560439	0.5	4	0.912280701754386	FALSE
etilefrine	-0.395901639344262	0.45046	0.752982706480305	0.5	4	0.482269503546099	FALSE
tocainide	-0.379344262295082	0.50239	0.786636973684211	0.5	4	0.619354838709677	FALSE
zalcitabine	-0.459016393442623	0.26979	0.631762271914132	0.25	4	0.177631578947368	FALSE
decamethonium bromide	-0.209344262295082	0.9808	0.995718726851852	0.5	4	0.976331360946746	FALSE
memantine	-0.488852459016393	0.20635	0.567033762993763	0.5	4	0.309090909090909	FALSE
harpagoside	-0.50344262295082	0.18082	0.5288009375	0.75	4	0.292993630573248	TRUE
zuclopenthixol	-0.434918032786885	0.33323	0.672313608562691	0.5	4	0.201550387596899	FALSE
gabexate	-0.721803278688525	0.01169	0.120489842519685	0.5	4	0.0714285714285714	FALSE
alprostadil	-0.52231850117096	0.02664	0.205535964912281	0.714285714285714	7	0.096	TRUE
benzathine benzylpenicillin	-0.569508196721311	0.09525	0.403502427184466	0.75	4	0.255474452554745	TRUE
methyldopate	-0.692786885245902	0.0186	0.16676301369863	0.75	4	0.0510948905109489	TRUE
3-acetamidocoumarin	-0.582459016393443	0.08249	0.373631176470588	0.75	4	0.383116883116883	TRUE
ozagrel	-0.230983606557377	0.9513	0.985947505938242	0.5	4	0.971098265895954	FALSE
asiaticoside	0.483770491803279	0.21595	0.576895	0.75	4	0.2375	TRUE
proguanil	0.417814207650273	0.54431	0.803965073280722	0.666666666666667	3	0.627118644067797	TRUE
pivampicillin	0.524098360655738	0.15111	0.49204723880597	0.75	4	0.104	TRUE
tribenoside	-0.30344262295082	0.75828	0.91473305709024	0.5	4	0.715447154471545	FALSE
risperidone	0.461584699453552	0.42764	0.746374346666667	0.666666666666667	3	0.254098360655738	TRUE
levocabastine	0.512786885245902	0.16646	0.510295409836066	0.75	4	0.0655737704918033	TRUE
roxarsone	0.68344262295082	0.02105	0.17777064516129	1	4	0	TRUE
piribedil	0.478524590163934	0.22624	0.590797071713147	0.75	4	0.178571428571429	TRUE
betulin	-0.45879781420765	0.43491	0.752982706480305	0.666666666666667	3	0.461038961038961	TRUE
lymecycline	0.493114754098361	0.19829	0.555290106837607	0.75	4	0.123893805309735	TRUE
talampicillin	0.658360655737705	0.0306	0.2156	1	4	0.008	TRUE
rimexolone	0.619344262295082	0.05247	0.287377531380753	1	4	0.126050420168067	TRUE
torasemide	0.643934426229508	0.03753	0.242003793103448	1	4	0.00909090909090909	TRUE
etomidate	0.789672131147541	0.01835	0.16676301369863	1	3	0.073394495412844	TRUE
moracizine	-0.448032786885246	0.29754	0.656461296296296	0.5	4	0.364238410596026	FALSE
phensuximide	-0.473934426229508	0.23629	0.597968187022901	0.5	4	0.40952380952381	FALSE
S-propranolol	0.454918032786885	0.27986	0.646096543209877	0.75	4	0.189189189189189	TRUE
spaglumic acid	-0.557377049180328	0.39172	0.714152479108635	0	2	0.494623655913978	FALSE
netilmicin	-0.539508196721311	0.13016	0.458009247311828	0	4	0.197674418604651	FALSE
tridihexethyl	-0.317049180327869	0.71405	0.893749158699809	0.25	4	0.848484848484849	FALSE
iopanoic acid	0.451967213114754	0.28714	0.650317530224525	0.5	4	0.133928571428571	FALSE
ioxaglic acid	0.36016393442623	0.70456	0.887315898174832	0.333333333333333	3	0.704918032786885	FALSE
lansoprazole	-0.49655737704918	0.19215	0.550291106290672	0.5	4	0.333333333333333	FALSE
cyclic adenosine monophosphate	-0.688196721311475	0.01972	0.172613466666667	0.5	4	0.0844155844155844	FALSE
loracarbef	-0.30983606557377	0.73755	0.904631760299625	0.5	4	0.780104712041885	FALSE
procarbazine	-0.267595628415301	0.95023	0.985618914421553	0.666666666666667	3	0.870967741935484	TRUE
penbutolol	-0.564262295081967	0.19931	0.556283134328358	0.666666666666667	3	0.259259259259259	TRUE
pivmecillinam	-0.482295081967213	0.21886	0.581111034482759	0.25	4	0.320441988950276	FALSE
naftifine	-0.586065573770492	0.07926	0.364039789473684	0.25	4	0.111111111111111	FALSE
bethanechol	-0.26672131147541	0.86459	0.950778026868178	0.5	4	0.885057471264368	FALSE
Prestwick-1083	-0.396174863387978	0.60455	0.837456223628692	0.333333333333333	3	0.651428571428571	FALSE
Prestwick-1103	-0.745409836065574	0.00827	0.0941341739130435	0.75	4	0.0463576158940397	TRUE
viomycin	-0.809180327868852	0.00261	0.042706125	1	4	0.0719424460431655	TRUE
levopropoxyphene	-0.547049180327869	0.12057	0.4509318	0.75	4	0.333333333333333	TRUE
nafcillin	-0.334754098360656	0.65505	0.865139587109768	0.5	4	0.642045454545455	FALSE
liothyronine	0.762622950819672	0.0064	0.0780551851851852	1	4	0.00840336134453781	TRUE
etidronic acid	0.275737704918033	0.84011	0.942334181662382	0.5	4	0.779310344827586	FALSE
theophylline	-0.474590163934426	0.23467	0.597968187022901	0.5	4	0.185393258426966	FALSE
spectinomycin	0.343934426229508	0.62384	0.849746680541103	0.25	4	0.527777777777778	FALSE
cefsulodin	0.449180327868852	0.29465	0.653723474576271	0.75	4	0.186046511627907	TRUE
benzthiazide	0.33983606557377	0.63711	0.858884644696189	0.75	4	0.568965517241379	TRUE
procyclidine	-0.358852459016393	0.57407	0.81680177173913	0.5	4	0.542857142857143	FALSE
roxithromycin	0.489344262295082	0.20535	0.567033762993763	0.75	4	0.363636363636364	TRUE
Prestwick-864	0.296393442622951	0.77984	0.919789893711249	0.75	4	0.692913385826772	TRUE
theobromine	0.234918032786885	0.94285	0.983413542494043	0.5	4	0.917241379310345	FALSE
piromidic acid	0.483934426229508	0.21568	0.576895	0.75	4	0.224	TRUE
fosfosal	-0.209344262295082	0.9808	0.995718726851852	0.5	4	0.970760233918129	FALSE
trichlormethiazide	0.418196721311475	0.38142	0.707119207920792	0.75	4	0.3125	TRUE
tetroquinone	0.361475409836066	0.56447	0.812802692307692	0.75	4	0.514084507042254	TRUE
amiprilose	-0.23672131147541	0.93917	0.981927739616613	0.5	4	0.958823529411765	FALSE
beclometasone	0.355355191256831	0.71784	0.8949072	0.666666666666667	3	0.653846153846154	TRUE
simvastatin	0.235901639344262	0.94086	0.982125789473684	0.5	4	0.962962962962963	FALSE
reserpine	0.478142076502732	0.38496	0.708737890295359	0.666666666666667	3	0.386503067484663	TRUE
trimipramine	0.403770491803279	0.42493	0.745343551401869	0.5	4	0.508108108108108	FALSE
suprofen	-0.289672131147541	0.80017	0.924468252427184	0.5	4	0.835365853658537	FALSE
oxolamine	-0.691475409836066	0.01883	0.167676666666667	0.5	4	0.0384615384615385	FALSE
indoprofen	-0.602950819672131	0.06475	0.32350286259542	0.25	4	0.165562913907285	FALSE
mestranol	0.31344262295082	0.72608	0.89868643126177	0.75	4	0.780898876404494	TRUE
tolmetin	-0.309672131147541	0.73808	0.904631760299625	0.5	4	0.63030303030303	FALSE
arcaine	-0.189672131147541	0.99332	0.99936	0.5	4	1	FALSE
chloropyramine	-0.32016393442623	0.70343	0.887315898174832	0.5	4	0.684210526315789	FALSE
(+/-)-catechin	-0.393114754098361	0.45862	0.758808364779874	0.5	4	0.487179487179487	FALSE
propantheline bromide	-0.192459016393443	0.99203	0.99936	0.5	4	1	FALSE
carbenoxolone	-0.507540983606557	0.17412	0.519186970387244	0.75	4	0.232704402515723	TRUE
levobunolol	-0.430655737704918	0.34486	0.680877435897436	0.5	4	0.544871794871795	FALSE
Prestwick-857	-0.662786885245902	0.02878	0.21405125	0.5	4	0.0512820512820513	FALSE
paromomycin	-0.419508196721311	0.37752	0.706524836415363	0.25	4	0.310344827586207	FALSE
scopolamine	-0.258852459016393	0.88449	0.959636901408451	0.25	4	0.863945578231292	FALSE
furazolidone	-0.552131147540984	0.11467	0.448225044776119	0.75	4	0.229299363057325	TRUE
nadolol	-0.812295081967213	0.0024	0.0402769230769231	1	4	0.0615384615384615	TRUE
lasalocid	-0.733606557377049	0.00995	0.107187786885246	0.75	4	0.0648148148148148	TRUE
iocetamic acid	-0.622786885245902	0.05022	0.280931538461538	0.75	4	0.0294117647058824	TRUE
iodixanol	-0.573879781420765	0.18261	0.532375256124722	0.666666666666667	3	0.286666666666667	TRUE
doxazosin	0.736393442622951	0.00942	0.10362	1	4	0.0427350427350427	TRUE
paracetamol	0.284262295081967	0.81673	0.932197445510026	0.75	4	0.850746268656716	TRUE
ioversol	0.387868852459016	0.47489	0.768394326328801	0.75	4	0.368421052631579	TRUE
diclofenamide	-0.376885245901639	0.51082	0.790536973995272	0.5	4	0.461538461538462	FALSE
latamoxef	0.789180327868853	0.01849	0.16676301369863	1	3	0.0289855072463768	TRUE
dimethadione	0.419836065573771	0.37641	0.706524836415363	0.75	4	0.228070175438596	TRUE
ganciclovir	0.377868852459016	0.50726	0.789131116389549	0.75	4	0.437037037037037	TRUE
rolitetracycline	0.365409836065574	0.55094	0.807587184357542	0.75	4	0.578947368421053	TRUE
fluvastatin	0.176393442622951	0.99726	0.99936	0.5	4	1	FALSE
phthalylsulfathiazole	0.623770491803279	0.02089	0.17777064516129	1	5	0.185840707964602	TRUE
capsaicin	0.42	0.37562	0.706524836415363	0.75	4	0.186046511627907	TRUE
sulconazole	0.708524590163934	0.01439	0.140570970149254	1	4	0.05	TRUE
aminophylline	-0.261639344262295	0.87745	0.957675308333333	0.5	4	0.936170212765957	FALSE
ethaverine	0.486885245901639	0.21004	0.570419834024896	0.75	4	0.264516129032258	TRUE
profenamine	0.247213114754098	0.91325	0.970859375	0.5	4	0.908108108108108	FALSE
equilin	-0.389016393442623	0.33724	0.672937743902439	0.4	5	0.398550724637681	FALSE
Prestwick-860	0.454918032786885	0.27986	0.646096543209877	0.75	4	0.40650406504065	TRUE
luteolin	0.350819672131148	0.6002	0.835810425531915	0.75	4	0.788321167883212	TRUE
carbachol	0.567704918032787	0.09715	0.408904662379421	1	4	0.151079136690647	TRUE
nicotinic acid	-0.304590163934426	0.75448	0.914386753006476	0.5	4	0.772455089820359	FALSE
3-acetylcoumarin	0.272950819672131	0.76562	0.916754264840183	0.6	5	0.768	TRUE
hymecromone	-0.368360655737705	0.54047	0.803847698412698	0.5	4	0.512048192771084	FALSE
(+)-isoprenaline	-0.334262295081967	0.65629	0.865139587109768	0.25	4	0.605042016806723	FALSE
nizatidine	-0.439016393442623	0.32142	0.670386123417722	0.5	4	0.468926553672316	FALSE
propofol	-0.192295081967213	0.99217	0.99936	0.5	4	1	FALSE
pentetic acid	-0.48016393442623	0.13949	0.472187080103359	0.2	5	0.125	FALSE
crotamiton	-0.360491803278689	0.56825	0.813307251908397	0.75	4	0.631578947368421	TRUE
bemegride	-0.31	0.73675	0.904631760299625	0.5	4	0.678756476683938	FALSE
esculin	0.348852459016393	0.6065	0.837456223628692	0.75	4	0.429752066115702	TRUE
caffeic acid	0.544098360655738	0.23724	0.597968187022901	1	3	0.135416666666667	TRUE
monobenzone	0.420655737704918	0.37364	0.706524836415363	0.75	4	0.445121951219512	TRUE
thioperamide	-0.590491803278689	0.03402	0.229547319587629	0.6	5	0.156716417910448	TRUE
eticlopride	-0.615245901639344	0.05523	0.299983692946058	0.5	4	0.121212121212121	FALSE
bretylium tosilate	-0.445901639344262	0.30321	0.662607495826377	0.5	4	0.32967032967033	FALSE
propranolol	-0.409344262295082	0.40757	0.734861060606061	0.25	4	0.430167597765363	FALSE
digoxigenin	-0.429344262295082	0.23635	0.597968187022901	0.4	5	0.321428571428571	FALSE
felbinac	-0.841967213114754	0.00125	0.023713768115942	1	4	0.0141843971631206	TRUE
diloxanide	-0.73983606557377	0.00899	0.100580427350427	0.75	4	0.0285714285714286	TRUE
2-aminobenzenesulfonamide	-0.62	0.05205	0.287377531380753	0.5	4	0.1875	FALSE
xamoterol	-0.672131147540984	0.06998	0.33802147601476	0.666666666666667	3	0.13013698630137	TRUE
primidone	0.291967213114754	0.7931	0.919789893711249	0.5	4	0.7265625	FALSE
pralidoxime	-0.34327868852459	0.62591	0.850795628245067	0.5	4	0.649122807017544	FALSE
(-)-atenolol	0.398196721311475	0.4429	0.752982706480305	0.75	4	0.345588235294118	TRUE
meglumine	-0.360327868852459	0.5688	0.813307251908397	0.25	4	0.487012987012987	FALSE
butyl hydroxybenzoate	-0.288688524590164	0.70703	0.888197955854127	0.4	5	0.659863945578231	FALSE
metyrapone	0.702950819672131	0.01564	0.149436204379562	1	4	0.040650406504065	TRUE
estrone	0.262622950819672	0.87499	0.957660459866221	0.5	4	0.804347826086957	FALSE
rolipram	0.312459016393443	0.72911	0.89868643126177	0.5	4	0.725	FALSE
flucytosine	0.434426229508197	0.33466	0.672313608562691	0.75	4	0.323741007194245	TRUE
tyloxapol	0.776065573770492	0.00497	0.0644131683168317	1	4	0.018018018018018	TRUE
cantharidin	0.937704918032787	1e-05	0.000251730769230769	1	1	0.239316239316239	FALSE
aminohippuric acid	0.757049180327869	0.00702	0.0839646846846847	1	4	0.0210526315789474	TRUE
urapidil	0.511803278688525	0.16786	0.510479699074074	0.75	4	0.169014084507042	TRUE
lorglumide	0.421967213114754	0.25353	0.6145755	0.8	5	0.384615384615385	TRUE
tonzonium bromide	0.678196721311475	0.02286	0.186391963190184	1	4	0.076530612244898	TRUE
(-)-MK-801	0.415573770491803	0.38876	0.71368	0.75	4	0.409448818897638	TRUE
terguride	0.264918032786885	0.5444	0.803965073280722	0.625	8	0.483870967741935	TRUE
florfenicol	0.298032786885246	0.77517	0.919789893711249	0.25	4	0.790849673202614	FALSE
clioquinol	0.411147540983607	0.27799	0.645193102836879	0.8	5	0.581151832460733	TRUE
N-acetyl-L-leucine	0.66016393442623	0.02993	0.2156	1	4	0.0434782608695652	TRUE
fluspirilene	0.206885245901639	0.98324	0.995718726851852	0.5	4	0.964824120603015	FALSE
idazoxan	0.351967213114754	0.59693	0.832142034078807	0.75	4	0.484375	TRUE
bephenium hydroxynaphthoate	0.398688524590164	0.31071	0.662652359550562	0.8	5	0.385185185185185	TRUE
altretamine	-0.325901639344262	0.68463	0.883033877952756	0.5	4	0.643312101910828	FALSE
megestrol	-0.552295081967213	0.11447	0.448225044776119	0.75	4	0.129251700680272	TRUE
oxybenzone	-0.419344262295082	0.37794	0.706524836415363	0.25	4	0.535211267605634	FALSE
pipemidic acid	0.372404371584699	0.67079	0.87806411	0.666666666666667	3	0.523809523809524	TRUE
dexibuprofen	0.247049180327869	0.91337	0.970859375	0.5	4	0.835714285714286	FALSE
flurbiprofen	-0.342786885245902	0.49523	0.779153930288462	0.4	5	0.562874251497006	FALSE
prasterone	-0.336885245901639	0.6475	0.861725177304965	0.5	4	0.592	FALSE
desoxycortone	0.548196721311475	0.11936	0.4509318	1	4	0.0636363636363636	TRUE
promethazine	0.551311475409836	0.11568	0.4488715	1	4	0.180555555555556	TRUE
dioxybenzone	0.342131147540984	0.62952	0.853929202072539	0.5	4	0.587301587301587	FALSE
etynodiol	-0.515737704918033	0.16237	0.506053166666667	0.75	4	0.132450331125828	TRUE
nimodipine	-0.594426229508197	0.07167	0.342680912408759	0.75	4	0.06	TRUE
nilutamide	-0.47672131147541	0.23019	0.596670712871287	0.5	4	0.234042553191489	FALSE
ursodeoxycholic acid	0.904426229508197	0.00167	0.0303615277777778	1	3	0	TRUE
chrysin	0.33327868852459	0.77701	0.919789893711249	0.666666666666667	3	0.859649122807018	TRUE
adrenosterone	0.353606557377049	0.59099	0.828271852248394	0.75	4	0.58695652173913	TRUE
nabumetone	0.333934426229508	0.65757	0.86595485915493	0.5	4	0.675324675324675	FALSE
bacitracin	-0.393879781420765	0.611	0.841008412197687	0.333333333333333	3	0.684848484848485	FALSE
ketorolac	0.509508196721312	0.17108	0.515625632183908	0.75	4	0.127118644067797	TRUE
adipiodone	0.17	0.99826	0.99936	0.5	4	0.992481203007519	FALSE
octopamine	0.395573770491803	0.45113	0.752982706480305	0.75	4	0.401162790697674	TRUE
proxymetacaine	0.444098360655738	0.30767	0.662652359550562	0.75	4	0.256	TRUE
proxyphylline	0.687868852459016	0.01978	0.172613466666667	1	4	0	TRUE
atropine methonitrate	0.515355191256831	0.29789	0.656461296296296	0.666666666666667	3	0.178294573643411	TRUE
nisoxetine	0.420327868852459	0.37445	0.706524836415363	0.75	4	0.378378378378378	TRUE
Prestwick-920	0.575573770491803	0.08904	0.392435555555556	1	4	0.0746268656716418	TRUE
protriptyline	0.422622950819672	0.3676	0.70141851744186	0.5	4	0.558659217877095	FALSE
esculetin	0.424098360655738	0.5266	0.797022104046243	0.666666666666667	3	0.685897435897436	TRUE
nipecotic acid	0.576065573770492	0.08856	0.391638648648649	1	4	0.104838709677419	TRUE
aminocaproic acid	0.519945355191257	0.28765	0.650317530224525	0.666666666666667	3	0.301724137931034	TRUE
denatonium benzoate	0.405737704918033	0.41885	0.743419891745602	0.75	4	0.428571428571429	TRUE
remoxipride	0.438852459016393	0.32204	0.670386123417722	0.75	4	0.421052631578947	TRUE
Prestwick-981	0.594754098360656	0.15007	0.490401670822943	1	3	0.116402116402116	TRUE
gliquidone	-0.334590163934426	0.6552	0.865139587109768	0.5	4	0.662337662337662	FALSE
alfadolone	-0.693114754098361	0.05795	0.307111538461538	0.333333333333333	3	0.0774647887323944	FALSE
flucloxacillin	-0.532295081967213	0.14002	0.47238706185567	0.5	4	0.0949367088607595	FALSE
isradipine	0.389344262295082	0.47032	0.764781217391304	0.75	4	0.404761904761905	TRUE
halofantrine	-0.765573770491803	0.02575	0.202777425149701	1	3	0.0579710144927536	TRUE
scopoletin	0.867540983606557	0.03484	0.233874666666667	1	2	0.0384615384615385	TRUE
Prestwick-972	-0.712786885245902	0.04717	0.268458826086956	0.333333333333333	3	0.0482758620689655	FALSE
rilmenidine	-0.681967213114754	0.02156	0.180910512820513	0.75	4	0.0342465753424658	TRUE
pizotifen	-0.395409836065574	0.45186	0.752982706480305	0.25	4	0.46551724137931	FALSE
alfaxalone	0.428196721311475	0.51541	0.794666301531213	0.333333333333333	3	0.475806451612903	FALSE
trapidil	-0.332896174863388	0.77843	0.919789893711249	0.333333333333333	3	0.907407407407407	FALSE
tiletamine	-0.533770491803279	0.13789	0.472187080103359	0.75	4	0.210227272727273	TRUE
articaine	-0.325846994535519	0.80612	0.927839868421053	0.333333333333333	3	0.751351351351351	FALSE
enilconazole	-0.27327868852459	0.84701	0.943333454699407	0.5	4	0.826086956521739	FALSE
pirlindole	0.431311475409836	0.50688	0.789131116389549	0.666666666666667	3	0.575757575757576	TRUE
Prestwick-983	-0.721475409836066	0.04304	0.258437431192661	0.666666666666667	3	0.0958904109589041	TRUE
ribavirin	-0.460819672131147	0.26604	0.625969910233393	0.5	4	0.427631578947368	FALSE
azapropazone	-0.560819672131148	0.2055	0.567033762993763	0.333333333333333	3	0.236486486486486	FALSE
deptropine	0.500655737704918	0.18517	0.537444634146341	0.5	4	0.262569832402235	FALSE
isometheptene	-0.768852459016393	0.00571	0.0732783333333333	1	4	0.0275862068965517	TRUE
clofilium tosylate	0.439344262295082	0.48548	0.772166852976914	0.666666666666667	3	0.51123595505618	TRUE
quinidine	0.361475409836066	0.70077	0.887315898174832	0.666666666666667	3	0.698630136986301	TRUE
lidoflazine	-0.256174863387978	0.96562	0.989237316118936	0.333333333333333	3	0.963503649635037	FALSE
mitoxantrone	0.336065573770492	0.76963	0.918364329990884	0.666666666666667	3	0.883040935672515	TRUE
hydrocortisone	0.323989071038251	0.81282	0.930602884615385	0.333333333333333	3	0.7125	FALSE
doxorubicin	0.642786885245902	0.09268	0.400389834983498	1	3	0.363128491620112	TRUE
methoxsalen	0.269726775956284	0.94696	0.983786222222222	0.666666666666667	3	0.933823529411765	TRUE
azacitidine	0.583606557377049	0.16709	0.510479699074074	1	3	0.543269230769231	TRUE
fluocinonide	0.338360655737705	0.51198	0.791241818181818	0.8	5	0.492537313432836	TRUE
piperacillin	-0.487868852459016	0.12777	0.455383008130081	0.6	5	0.103896103896104	TRUE
cefamandole	-0.603606557377049	0.06417	0.321833448275862	0.75	4	0.108333333333333	TRUE
levomepromazine	-0.574590163934426	0.09004	0.394188494983278	0.25	4	0.224299065420561	FALSE
dienestrol	-0.327595628415301	0.79938	0.924371395759717	0.333333333333333	3	0.723880597014925	FALSE
methacholine chloride	0.68672131147541	0.06137	0.3138020703125	1	3	0.0330578512396694	TRUE
cromoglicic acid	-0.390983606557377	0.84251	0.943333454699407	0.5	2	0.850828729281768	FALSE
ifosfamide	0.274808743169399	0.93865	0.981927739616613	0.666666666666667	3	0.905405405405405	TRUE
imidurea	0.330109289617486	0.78953	0.919789893711249	0.666666666666667	3	0.771653543307087	TRUE
mecamylamine	-0.355846994535519	0.71662	0.8949072	0.333333333333333	3	0.770491803278688	FALSE
Prestwick-1082	-0.897540983606557	0.00204	0.0356048	1	3	0.0245901639344262	TRUE
prednicarbate	-0.289836065573771	0.91043	0.970859375	0.666666666666667	3	0.834394904458599	TRUE
meprylcaine	-0.365081967213115	0.55217	0.807587184357542	0.5	4	0.497005988023952	FALSE
cyproterone	0.344426229508197	0.62173	0.849524603340292	0.5	4	0.72	FALSE
Prestwick-1084	0.667213114754098	0.0271	0.206243604651163	1	4	0.0618556701030928	TRUE
sulfadoxine	0.58344262295082	0.16749	0.510479699074074	1	3	0.135338345864662	TRUE
natamycin	0.602295081967213	0.06527	0.324860950570342	1	4	0.105263157894737	TRUE
saquinavir	0.274262295081967	0.84455	0.943333454699407	0.5	4	0.808823529411765	FALSE
sertaconazole	0.517540983606557	0.16017	0.503996466346154	0.75	4	0.144	TRUE
piperidolate	0.599672131147541	0.14272	0.474961015228426	1	3	0.186440677966102	TRUE
milrinone	0.90016393442623	0.00193	0.0346078082191781	1	3	0	TRUE
dexpropranolol	0.650655737704918	0.08557	0.382290546075085	1	3	0.112068965517241	TRUE
Prestwick-1085	0.365245901639344	0.55117	0.807587184357542	0.75	4	0.440559440559441	TRUE
cyclopentolate	0.318196721311475	0.71024	0.89052122605364	0.75	4	0.598684210526316	TRUE
verteporfin	0.411639344262295	0.56186	0.812113403083701	0.666666666666667	3	0.742857142857143	TRUE
ronidazole	0.494262295081967	0.34636	0.682809096385542	0.666666666666667	3	0.431372549019608	TRUE
repaglinide	0.740655737704918	0.00892	0.100580427350427	1	4	0.0462962962962963	TRUE
trifluridine	0.485245901639344	0.21306	0.575042350515464	0.75	4	0.410526315789474	TRUE
methanthelinium bromide	-0.188360655737705	0.99387	0.99936	0.5	4	0.99390243902439	FALSE
ciprofibrate	-0.273934426229508	0.84544	0.943333454699407	0.5	4	0.8875	FALSE
cycloserine	0.419016393442623	0.3789	0.706524836415363	0.75	4	0.453846153846154	TRUE
estriol	0.613770491803279	0.05626	0.303537786885246	1	4	0.0636363636363636	TRUE
meropenem	0.417213114754098	0.38437	0.708648352112676	0.75	4	0.373983739837398	TRUE
dorzolamide	-0.257540983606557	0.88777	0.960405727272727	0.5	4	0.89041095890411	FALSE
piretanide	-0.450327868852459	0.29182	0.650753628620102	0.5	4	0.405555555555556	FALSE
oxprenolol	0.61327868852459	0.05658	0.303537786885246	1	4	0.0363636363636364	TRUE
tropine	-0.385245901639344	0.48334	0.771575682926829	0.5	4	0.440789473684211	FALSE
